latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.878735,-73.86914,32.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2006-10-04,53,68.1,0.70,0.70,0.00,1.0,9.7
2006-10-05,61,60.0,4.60,4.60,0.00,3.0,12.9
2006-10-06,51,54.6,1.80,1.80,0.00,10.0,13.7
2006-10-07,51,54.8,1.10,1.10,0.00,5.0,13.0
2006-10-08,0,56.7,0.00,0.00,0.00,0.0,6.1
2006-10-09,0,61.8,0.00,0.00,0.00,0.0,5.8
2006-10-10,1,62.5,0.00,0.00,0.00,0.0,6.9
2006-10-11,63,60.3,21.80,21.80,0.00,8.0,12.3
2006-10-12,61,62.2,3.80,3.80,0.00,5.0,15.1
2006-10-13,3,48.2,0.00,0.00,0.00,0.0,13.5
2006-10-14,2,47.8,0.00,0.00,0.00,0.0,14.4
2006-10-15,3,47.1,0.00,0.00,0.00,0.0,11.1
2006-10-16,3,51.7,0.00,0.00,0.00,0.0,5.7
2006-10-17,61,54.1,14.90,14.90,0.00,11.0,13.3
2006-10-18,61,63.4,3.30,3.30,0.00,4.0,11.4
2006-10-19,51,59.9,0.20,0.20,0.00,1.0,7.2
2006-10-20,63,57.5,8.30,8.30,0.00,13.0,23.3
2006-10-21,2,48.4,0.00,0.00,0.00,0.0,15.7
2006-10-22,3,51.8,0.00,0.00,0.00,0.0,12.2
2006-10-23,51,49.3,0.30,0.30,0.00,1.0,14.1
2006-10-24,51,44.7,0.10,0.10,0.00,1.0,15.5
2006-10-25,3,45.7,0.00,0.00,0.00,0.0,17.3
2006-10-26,3,43.4,0.00,0.00,0.00,0.0,12.2
2006-10-27,55,42.1,3.00,3.00,0.00,4.0,7.6
2006-10-28,63,54.5,41.20,41.20,0.00,15.0,21.4
2006-10-29,2,46.5,0.00,0.00,0.00,0.0,22.0
2006-10-30,1,47.6,0.00,0.00,0.00,0.0,12.0
2006-10-31,3,53.1,0.00,0.00,0.00,0.0,8.5
2006-11-01,53,57.9,1.40,1.40,0.00,4.0,7.8
2006-11-02,61,47.2,6.00,6.00,0.00,8.0,10.1
2006-11-03,3,40.5,0.00,0.00,0.00,0.0,11.1
2006-11-04,3,37.8,0.00,0.00,0.00,0.0,7.7
2006-11-05,3,41.0,0.00,0.00,0.00,0.0,4.5
2006-11-06,3,42.6,0.00,0.00,0.00,0.0,5.9
2006-11-07,3,49.2,0.00,0.00,0.00,0.0,6.4
2006-11-08,63,55.1,34.40,34.40,0.00,23.0,13.7
2006-11-09,3,57.7,0.00,0.00,0.00,0.0,10.1
2006-11-10,2,53.1,0.00,0.00,0.00,0.0,8.9
2006-11-11,3,53.6,0.00,0.00,0.00,0.0,8.5
2006-11-12,61,56.1,8.80,8.80,0.00,10.0,13.3
2006-11-13,61,55.6,11.60,11.60,0.00,14.0,15.7
2006-11-14,53,54.4,2.50,2.50,0.00,5.0,12.7
2006-11-15,51,57.7,0.20,0.20,0.00,1.0,6.4
2006-11-16,63,61.8,16.10,16.10,0.00,8.0,21.1
2006-11-17,61,58.1,2.40,2.40,0.00,3.0,18.8
2006-11-18,3,46.8,0.00,0.00,0.00,0.0,8.5
2006-11-19,3,44.7,0.00,0.00,0.00,0.0,7.6
2006-11-20,3,41.1,0.00,0.00,0.00,0.0,8.2
2006-11-21,3,37.8,0.00,0.00,0.00,0.0,8.5
2006-11-22,53,41.3,1.50,1.50,0.00,4.0,14.9
2006-11-23,61,41.5,30.40,30.40,0.00,24.0,15.8
2006-11-24,61,45.7,3.50,3.50,0.00,3.0,13.6
2006-11-25,1,41.4,0.00,0.00,0.00,0.0,7.7
2006-11-26,3,44.4,0.00,0.00,0.00,0.0,6.4
2006-11-27,3,46.3,0.00,0.00,0.00,0.0,5.3
2006-11-28,3,47.7,0.00,0.00,0.00,0.0,8.9
2006-11-29,3,51.5,0.00,0.00,0.00,0.0,6.1
2006-11-30,3,57.9,0.00,0.00,0.00,0.0,10.5
2006-12-01,55,62.2,4.30,4.30,0.00,6.0,21.9
2006-12-02,3,44.2,0.00,0.00,0.00,0.0,18.6
2006-12-03,3,37.5,0.00,0.00,0.00,0.0,7.8
2006-12-04,51,35.5,0.10,0.10,0.00,1.0,15.6
2006-12-05,3,30.3,0.00,0.00,0.00,0.0,12.9
2006-12-06,2,35.1,0.00,0.00,0.00,0.0,13.0
2006-12-07,3,40.8,0.00,0.00,0.00,0.0,15.8
2006-12-08,3,25.3,0.00,0.00,0.00,0.0,23.2
2006-12-09,1,29.2,0.00,0.00,0.00,0.0,10.2
2006-12-10,2,37.2,0.00,0.00,0.00,0.0,10.6
2006-12-11,3,40.1,0.00,0.00,0.00,0.0,7.5
2006-12-12,3,40.4,0.00,0.00,0.00,0.0,5.9
2006-12-13,53,48.5,3.40,3.40,0.00,7.0,6.8
2006-12-14,3,45.8,0.00,0.00,0.00,0.0,6.5
2006-12-15,3,45.4,0.00,0.00,0.00,0.0,9.5
2006-12-16,1,42.3,0.00,0.00,0.00,0.0,10.4
2006-12-17,3,42.8,0.00,0.00,0.00,0.0,9.1
2006-12-18,51,49.7,0.40,0.40,0.00,2.0,8.8
2006-12-19,3,38.5,0.00,0.00,0.00,0.0,8.3
2006-12-20,2,34.6,0.00,0.00,0.00,0.0,8.7
2006-12-21,3,39.0,0.00,0.00,0.00,0.0,9.5
2006-12-22,61,38.4,5.90,5.90,0.00,9.0,7.7
2006-12-23,63,51.3,20.80,20.80,0.00,9.0,11.3
2006-12-24,1,42.9,0.00,0.00,0.00,0.0,14.9
2006-12-25,61,38.3,5.70,5.70,0.00,7.0,12.8
2006-12-26,51,46.4,0.40,0.40,0.00,3.0,14.3
2006-12-27,3,39.2,0.00,0.00,0.00,0.0,14.4
2006-12-28,3,36.2,0.00,0.00,0.00,0.0,8.4
2006-12-29,3,37.2,0.00,0.00,0.00,0.0,6.0
2006-12-30,3,38.1,0.00,0.00,0.00,0.0,10.4
2006-12-31,3,35.1,0.00,0.00,0.00,0.0,9.4
2007-01-01,63,48.7,24.20,24.20,0.00,16.0,11.4
2007-01-02,2,41.0,0.00,0.00,0.00,0.0,14.9
2007-01-03,3,37.5,0.00,0.00,0.00,0.0,11.1
2007-01-04,3,42.1,0.00,0.00,0.00,0.0,9.4
2007-01-05,53,53.0,1.20,1.20,0.00,5.0,10.4
2007-01-06,61,60.3,5.50,5.50,0.00,8.0,12.9
2007-01-07,53,45.4,1.10,1.10,0.00,2.0,9.8
2007-01-08,63,49.0,28.40,28.40,0.00,15.0,15.4
2007-01-09,3,37.0,0.00,0.00,0.00,0.0,15.4
2007-01-10,3,31.8,0.00,0.00,0.00,0.0,17.1
2007-01-11,3,29.6,0.00,0.00,0.00,0.0,9.3
2007-01-12,3,39.3,0.00,0.00,0.00,0.0,10.6
2007-01-13,53,46.8,3.50,3.50,0.00,12.0,7.9
2007-01-14,53,43.2,4.40,4.40,0.00,13.0,7.3
2007-01-15,53,45.0,2.30,2.30,0.00,11.0,10.9
2007-01-16,51,40.9,1.10,1.10,0.00,4.0,14.3
2007-01-17,0,24.2,0.00,0.00,0.00,0.0,16.2
2007-01-18,73,30.4,1.60,2.40,0.56,6.0,7.0
2007-01-19,73,34.7,0.00,1.00,0.91,4.0,16.3
2007-01-20,2,28.0,0.00,0.00,0.00,0.0,22.8
2007-01-21,3,24.3,0.00,0.00,0.00,0.0,14.6
2007-01-22,71,29.2,0.00,0.00,0.35,0.0,4.4
2007-01-23,3,29.6,0.00,0.00,0.00,0.0,8.8
2007-01-24,3,30.8,0.00,0.00,0.00,0.0,8.4
2007-01-25,73,28.4,0.00,0.40,0.28,1.0,14.0
2007-01-26,3,16.1,0.00,0.00,0.00,0.0,18.6
2007-01-27,3,29.0,0.00,0.00,0.00,0.0,6.7
2007-01-28,71,34.3,0.80,1.10,0.21,5.0,5.8
2007-01-29,73,25.5,0.00,1.70,1.26,5.0,16.5
2007-01-30,73,26.1,0.00,0.50,0.35,2.0,12.1
2007-01-31,3,27.4,0.00,0.00,0.00,0.0,14.7
2007-02-01,3,28.6,0.00,0.00,0.00,0.0,10.7
2007-02-02,71,33.8,4.00,4.20,0.28,6.0,7.2
2007-02-03,2,27.3,0.00,0.00,0.00,0.0,13.9
2007-02-04,2,21.4,0.00,0.00,0.00,0.0,15.3
2007-02-05,3,13.6,0.00,0.00,0.00,0.0,18.7
2007-02-06,3,16.0,0.00,0.00,0.00,0.0,12.8
2007-02-07,3,18.3,0.00,0.00,0.00,0.0,13.8
2007-02-08,3,19.8,0.00,0.00,0.00,0.0,18.8
2007-02-09,3,22.4,0.00,0.00,0.00,0.0,16.4
2007-02-10,3,24.7,0.00,0.00,0.00,0.0,11.6
2007-02-11,3,23.9,0.00,0.00,0.00,0.0,9.0
2007-02-12,3,29.0,0.00,0.00,0.00,0.0,9.4
2007-02-13,73,25.7,0.00,0.90,0.84,3.0,11.3
2007-02-14,73,24.2,28.00,34.40,4.55,21.0,23.0
2007-02-15,3,14.6,0.00,0.00,0.00,0.0,17.4
2007-02-16,2,15.7,0.00,0.00,0.00,0.0,17.0
2007-02-17,3,21.2,0.00,0.00,0.00,0.0,10.8
2007-02-18,3,25.0,0.00,0.00,0.00,0.0,14.6
2007-02-19,3,15.2,0.00,0.00,0.00,0.0,14.8
2007-02-20,3,34.3,0.00,0.00,0.00,0.0,9.6
2007-02-21,55,37.7,2.60,2.60,0.00,4.0,7.8
2007-02-22,55,34.9,3.70,3.70,0.00,7.0,11.4
2007-02-23,3,30.9,0.00,0.00,0.00,0.0,18.2
2007-02-24,0,26.3,0.00,0.00,0.00,0.0,15.5
2007-02-25,75,30.3,0.00,3.20,2.31,4.0,10.1
2007-02-26,75,31.5,0.10,11.40,8.19,12.0,9.4
2007-02-27,3,34.0,0.00,0.00,0.00,0.0,4.2
2007-02-28,3,31.4,0.00,0.00,0.00,0.0,9.2
2007-03-01,3,33.2,0.00,0.00,0.00,0.0,9.6
2007-03-02,65,45.8,41.00,41.00,0.00,14.0,14.2
2007-03-03,2,39.4,0.00,0.00,0.00,0.0,13.2
2007-03-04,3,33.5,0.00,0.00,0.00,0.0,16.0
2007-03-05,71,31.4,0.60,0.70,0.07,4.0,17.9
2007-03-06,3,14.7,0.00,0.00,0.00,0.0,20.9
2007-03-07,73,17.7,0.00,1.80,1.33,9.0,8.5
2007-03-08,1,22.5,0.00,0.00,0.00,0.0,16.4
2007-03-09,3,22.0,0.00,0.00,0.00,0.0,7.3
2007-03-10,3,38.7,0.00,0.00,0.00,0.0,9.7
2007-03-11,55,41.5,3.80,3.80,0.00,5.0,11.2
2007-03-12,3,38.9,0.00,0.00,0.00,0.0,6.5
2007-03-13,3,42.2,0.00,0.00,0.00,0.0,6.9
2007-03-14,51,53.0,0.40,0.40,0.00,3.0,7.0
2007-03-15,55,48.8,4.30,4.30,0.00,8.0,12.9
2007-03-16,75,30.7,31.90,49.60,12.39,24.0,16.4
2007-03-17,71,29.5,7.30,7.60,0.21,5.0,16.0
2007-03-18,3,27.1,0.00,0.00,0.00,0.0,16.8
2007-03-19,73,26.8,0.90,1.50,0.42,4.0,10.4
2007-03-20,3,38.5,0.00,0.00,0.00,0.0,14.4
2007-03-21,3,30.4,0.00,0.00,0.00,0.0,9.3
2007-03-22,53,49.0,1.90,1.90,0.00,4.0,12.7
2007-03-23,55,51.9,3.70,3.70,0.00,7.0,9.4
2007-03-24,53,43.9,2.50,2.50,0.00,8.0,9.6
2007-03-25,3,42.6,0.00,0.00,0.00,0.0,8.3
2007-03-26,3,41.7,0.00,0.00,0.00,0.0,11.7
2007-03-27,3,58.1,0.00,0.00,0.00,0.0,10.5
2007-03-28,3,51.6,0.00,0.00,0.00,0.0,9.8
2007-03-29,2,43.1,0.00,0.00,0.00,0.0,14.3
2007-03-30,3,46.4,0.00,0.00,0.00,0.0,8.7
2007-03-31,3,42.8,0.00,0.00,0.00,0.0,8.1
2007-04-01,53,42.3,3.70,3.70,0.00,8.0,8.6
2007-04-02,55,46.5,1.70,1.70,0.00,3.0,8.6
2007-04-03,3,47.2,0.00,0.00,0.00,0.0,12.2
2007-04-04,63,40.0,15.20,15.20,0.00,13.0,13.5
2007-04-05,3,39.7,0.00,0.00,0.00,0.0,18.2
2007-04-06,3,35.8,0.00,0.00,0.00,0.0,12.4
2007-04-07,3,34.6,0.00,0.00,0.00,0.0,10.5
2007-04-08,3,35.2,0.00,0.00,0.00,0.0,16.1
2007-04-09,3,37.3,0.00,0.00,0.00,0.0,11.5
2007-04-10,3,37.7,0.00,0.00,0.00,0.0,12.3
2007-04-11,3,39.9,0.00,0.00,0.00,0.0,9.3
2007-04-12,65,41.2,35.40,35.40,0.00,10.0,16.6
2007-04-13,3,43.2,0.00,0.00,0.00,0.0,19.8
2007-04-14,3,44.3,0.00,0.00,0.00,0.0,11.4
2007-04-15,65,45.1,103.40,103.40,0.00,23.0,16.1
2007-04-16,63,46.3,15.30,15.30,0.00,16.0,12.5
2007-04-17,51,42.6,2.40,2.40,0.00,13.0,16.4
2007-04-18,3,44.2,0.00,0.00,0.00,0.0,13.0
2007-04-19,51,45.9,1.70,1.70,0.00,10.0,10.7
2007-04-20,3,49.2,0.00,0.00,0.00,0.0,9.9
2007-04-21,3,55.0,0.00,0.00,0.00,0.0,6.1
2007-04-22,1,56.1,0.00,0.00,0.00,0.0,7.3
2007-04-23,2,61.8,0.00,0.00,0.00,0.0,12.6
2007-04-24,3,64.2,0.00,0.00,0.00,0.0,12.7
2007-04-25,61,52.4,6.70,6.70,0.00,6.0,8.6
2007-04-26,51,48.8,0.30,0.30,0.00,1.0,9.9
2007-04-27,63,51.2,19.60,19.60,0.00,17.0,6.8
2007-04-28,51,57.9,0.20,0.20,0.00,1.0,10.1
2007-04-29,51,55.7,0.30,0.30,0.00,2.0,13.8
2007-04-30,53,58.3,0.80,0.80,0.00,1.0,16.9
2007-05-01,55,55.8,1.90,1.90,0.00,3.0,9.2
2007-05-02,63,55.3,10.20,10.20,0.00,9.0,9.6
2007-05-03,3,55.1,0.00,0.00,0.00,0.0,9.0
2007-05-04,3,55.5,0.00,0.00,0.00,0.0,9.6
2007-05-05,3,55.8,0.00,0.00,0.00,0.0,6.7
2007-05-06,51,50.7,0.30,0.30,0.00,2.0,17.5
2007-05-07,3,50.1,0.00,0.00,0.00,0.0,7.3
2007-05-08,3,54.9,0.00,0.00,0.00,0.0,8.4
2007-05-09,51,62.4,0.20,0.20,0.00,1.0,8.8
2007-05-10,51,65.1,0.90,0.90,0.00,4.0,7.0
2007-05-11,63,65.7,10.10,10.10,0.00,8.0,4.5
2007-05-12,3,61.7,0.00,0.00,0.00,0.0,9.9
2007-05-13,61,56.8,4.30,4.30,0.00,5.0,11.5
2007-05-14,3,56.0,0.00,0.00,0.00,0.0,10.0
2007-05-15,3,66.5,0.00,0.00,0.00,0.0,14.0
2007-05-16,63,70.7,14.00,14.00,0.00,8.0,13.6
2007-05-17,51,58.7,0.20,0.20,0.00,2.0,8.4
2007-05-18,53,51.4,3.40,3.40,0.00,9.0,12.2
2007-05-19,53,53.0,4.70,4.70,0.00,9.0,11.3
2007-05-20,53,60.5,1.80,1.80,0.00,4.0,12.1
2007-05-21,2,59.8,0.00,0.00,0.00,0.0,10.0
2007-05-22,2,59.1,0.00,0.00,0.00,0.0,7.4
2007-05-23,2,60.5,0.00,0.00,0.00,0.0,11.0
2007-05-24,1,67.7,0.00,0.00,0.00,0.0,8.9
2007-05-25,1,74.0,0.00,0.00,0.00,0.0,9.0
2007-05-26,3,74.6,0.00,0.00,0.00,0.0,9.4
2007-05-27,3,71.7,0.00,0.00,0.00,0.0,9.4
2007-05-28,53,75.0,1.40,1.40,0.00,3.0,8.3
2007-05-29,1,68.4,0.00,0.00,0.00,0.0,7.6
2007-05-30,2,71.3,0.00,0.00,0.00,0.0,7.0
2007-05-31,3,73.6,0.00,0.00,0.00,0.0,9.5
2007-06-01,53,76.0,0.90,0.90,0.00,1.0,9.2
2007-06-02,61,76.8,2.90,2.90,0.00,3.0,8.4
2007-06-03,61,69.7,6.00,6.00,0.00,7.0,14.6
2007-06-04,61,63.9,14.80,14.80,0.00,16.0,15.0
2007-06-05,1,72.0,0.00,0.00,0.00,0.0,14.2
2007-06-06,51,63.3,0.60,0.60,0.00,3.0,14.1
2007-06-07,3,64.1,0.00,0.00,0.00,0.0,10.0
2007-06-08,3,69.8,0.00,0.00,0.00,0.0,9.9
2007-06-09,55,69.8,3.10,3.10,0.00,6.0,10.7
2007-06-10,3,66.1,0.00,0.00,0.00,0.0,4.5
2007-06-11,53,71.8,0.90,0.90,0.00,2.0,6.4
2007-06-12,61,72.3,4.90,4.90,0.00,5.0,9.5
2007-06-13,53,64.1,3.10,3.10,0.00,8.0,10.7
2007-06-14,51,60.5,0.30,0.30,0.00,3.0,10.8
2007-06-15,3,62.5,0.00,0.00,0.00,0.0,6.9
2007-06-16,3,67.6,0.00,0.00,0.00,0.0,5.0
2007-06-17,3,75.9,0.00,0.00,0.00,0.0,8.9
2007-06-18,3,74.3,0.00,0.00,0.00,0.0,9.4
2007-06-19,3,72.4,0.00,0.00,0.00,0.0,12.4
2007-06-20,63,72.1,13.80,13.80,0.00,10.0,11.9
2007-06-21,53,70.6,0.90,0.90,0.00,1.0,11.7
2007-06-22,2,68.5,0.00,0.00,0.00,0.0,16.5
2007-06-23,1,65.7,0.00,0.00,0.00,0.0,11.0
2007-06-24,3,68.7,0.00,0.00,0.00,0.0,7.7
2007-06-25,3,72.0,0.00,0.00,0.00,0.0,9.4
2007-06-26,3,79.0,0.00,0.00,0.00,0.0,8.3
2007-06-27,61,81.2,3.20,3.20,0.00,4.0,10.3
2007-06-28,61,79.9,1.50,1.50,0.00,1.0,9.7
2007-06-29,51,73.9,0.20,0.20,0.00,2.0,6.6
2007-06-30,3,72.9,0.00,0.00,0.00,0.0,7.2
2007-07-01,3,69.2,0.00,0.00,0.00,0.0,11.0
2007-07-02,3,67.1,0.00,0.00,0.00,0.0,11.2
2007-07-03,3,69.1,0.00,0.00,0.00,0.0,9.2
2007-07-04,63,67.7,9.80,9.80,0.00,11.0,13.7
2007-07-05,61,71.6,12.30,12.30,0.00,14.0,9.8
2007-07-06,55,74.6,1.90,1.90,0.00,2.0,9.8
2007-07-07,3,74.3,0.00,0.00,0.00,0.0,10.0
2007-07-08,3,78.4,0.00,0.00,0.00,0.0,11.7
2007-07-09,3,82.5,0.00,0.00,0.00,0.0,8.0
2007-07-10,3,81.8,0.00,0.00,0.00,0.0,9.9
2007-07-11,63,77.3,8.50,8.50,0.00,6.0,9.0
2007-07-12,3,74.5,0.00,0.00,0.00,0.0,11.4
2007-07-13,3,74.4,0.00,0.00,0.00,0.0,11.7
2007-07-14,3,73.8,0.00,0.00,0.00,0.0,9.0
2007-07-15,3,79.2,0.00,0.00,0.00,0.0,11.4
2007-07-16,51,75.8,0.80,0.80,0.00,4.0,9.1
2007-07-17,3,76.9,0.00,0.00,0.00,0.0,8.0
2007-07-18,61,74.2,10.80,10.80,0.00,11.0,6.5
2007-07-19,61,75.5,5.70,5.70,0.00,4.0,10.3
2007-07-20,51,74.8,0.50,0.50,0.00,3.0,14.1
2007-07-21,3,71.4,0.00,0.00,0.00,0.0,11.2
2007-07-22,3,72.8,0.00,0.00,0.00,0.0,9.4
2007-07-23,63,67.3,38.40,38.40,0.00,16.0,13.7
2007-07-24,2,69.9,0.00,0.00,0.00,0.0,8.2
2007-07-25,3,73.3,0.00,0.00,0.00,0.0,7.4
2007-07-26,3,74.2,0.00,0.00,0.00,0.0,7.0
2007-07-27,51,74.5,0.70,0.70,0.00,3.0,11.4
2007-07-28,55,76.3,2.20,2.20,0.00,6.0,6.2
2007-07-29,63,75.6,11.40,11.40,0.00,9.0,3.8
2007-07-30,63,76.2,5.70,5.70,0.00,7.0,4.7
2007-07-31,2,77.3,0.00,0.00,0.00,0.0,7.2
2007-08-01,1,79.9,0.00,0.00,0.00,0.0,5.4
2007-08-02,0,82.0,0.00,0.00,0.00,0.0,7.7
2007-08-03,51,81.3,0.50,0.50,0.00,2.0,8.5
2007-08-04,2,82.0,0.00,0.00,0.00,0.0,7.4
2007-08-05,3,75.5,0.00,0.00,0.00,0.0,9.3
2007-08-06,55,77.2,3.30,3.30,0.00,5.0,8.9
2007-08-07,3,81.2,0.00,0.00,0.00,0.0,7.1
2007-08-08,63,83.2,9.60,9.60,0.00,9.0,11.5
2007-08-09,53,75.3,1.20,1.20,0.00,3.0,9.5
2007-08-10,63,65.9,30.20,30.20,0.00,18.0,14.2
2007-08-11,3,68.4,0.00,0.00,0.00,0.0,8.8
2007-08-12,2,74.9,0.00,0.00,0.00,0.0,5.2
2007-08-13,3,76.4,0.00,0.00,0.00,0.0,11.3
2007-08-14,0,72.1,0.00,0.00,0.00,0.0,10.0
2007-08-15,3,74.9,0.00,0.00,0.00,0.0,9.3
2007-08-16,53,77.9,0.80,0.80,0.00,2.0,7.3
2007-08-17,63,75.9,11.00,11.00,0.00,6.0,8.4
2007-08-18,3,66.9,0.00,0.00,0.00,0.0,16.1
2007-08-19,61,67.3,8.60,8.60,0.00,7.0,4.4
2007-08-20,61,64.1,12.30,12.30,0.00,19.0,11.4
2007-08-21,63,59.8,23.00,23.00,0.00,18.0,10.2
2007-08-22,51,62.5,0.20,0.20,0.00,2.0,7.6
2007-08-23,3,67.5,0.00,0.00,0.00,0.0,4.7
2007-08-24,3,72.9,0.00,0.00,0.00,0.0,8.3
2007-08-25,3,78.0,0.00,0.00,0.00,0.0,7.5
2007-08-26,53,77.5,1.30,1.30,0.00,3.0,7.2
2007-08-27,2,73.4,0.00,0.00,0.00,0.0,7.2
2007-08-28,51,73.0,0.10,0.10,0.00,1.0,6.7
2007-08-29,3,72.9,0.00,0.00,0.00,0.0,8.4
2007-08-30,3,72.4,0.00,0.00,0.00,0.0,9.5
2007-08-31,51,72.8,0.20,0.20,0.00,1.0,10.3
2007-09-01,2,70.2,0.00,0.00,0.00,0.0,11.0
2007-09-02,0,66.6,0.00,0.00,0.00,0.0,8.2
2007-09-03,2,71.8,0.00,0.00,0.00,0.0,10.4
2007-09-04,1,74.6,0.00,0.00,0.00,0.0,9.1
2007-09-05,3,70.3,0.00,0.00,0.00,0.0,7.5
2007-09-06,3,71.2,0.00,0.00,0.00,0.0,10.6
2007-09-07,3,75.6,0.00,0.00,0.00,0.0,9.7
2007-09-08,3,77.5,0.00,0.00,0.00,0.0,10.3
2007-09-09,51,75.5,0.10,0.10,0.00,1.0,9.1
2007-09-10,53,74.6,2.20,2.20,0.00,6.0,4.1
2007-09-11,63,72.2,16.20,16.20,0.00,13.0,11.9
2007-09-12,3,67.9,0.00,0.00,0.00,0.0,11.9
2007-09-13,3,66.2,0.00,0.00,0.00,0.0,7.6
2007-09-14,51,66.3,0.10,0.10,0.00,1.0,9.4
2007-09-15,55,64.8,3.20,3.20,0.00,8.0,13.0
2007-09-16,3,58.0,0.00,0.00,0.00,0.0,8.2
2007-09-17,3,58.8,0.00,0.00,0.00,0.0,7.2
2007-09-18,0,59.3,0.00,0.00,0.00,0.0,7.2
2007-09-19,1,61.6,0.00,0.00,0.00,0.0,5.9
2007-09-20,3,67.1,0.00,0.00,0.00,0.0,7.1
2007-09-21,2,69.2,0.00,0.00,0.00,0.0,6.4
2007-09-22,53,68.4,0.80,0.80,0.00,2.0,7.9
2007-09-23,0,70.6,0.00,0.00,0.00,0.0,8.7
2007-09-24,3,67.2,0.00,0.00,0.00,0.0,7.9
2007-09-25,0,70.9,0.00,0.00,0.00,0.0,9.0
2007-09-26,1,76.2,0.00,0.00,0.00,0.0,8.5
2007-09-27,3,74.0,0.00,0.00,0.00,0.0,11.5
2007-09-28,51,70.2,0.10,0.10,0.00,1.0,10.9
2007-09-29,0,65.6,0.00,0.00,0.00,0.0,12.8
2007-09-30,3,62.4,0.00,0.00,0.00,0.0,7.9
2007-10-01,3,61.3,0.00,0.00,0.00,0.0,7.9
2007-10-02,51,64.7,0.50,0.50,0.00,3.0,9.2
2007-10-03,51,68.9,0.80,0.80,0.00,3.0,6.7
2007-10-04,3,72.2,0.00,0.00,0.00,0.0,6.2
2007-10-05,3,71.3,0.00,0.00,0.00,0.0,6.1
2007-10-06,2,72.4,0.00,0.00,0.00,0.0,7.2
2007-10-07,51,72.0,0.40,0.40,0.00,2.0,8.6
2007-10-08,3,74.5,0.00,0.00,0.00,0.0,12.2
2007-10-09,51,68.6,0.80,0.80,0.00,3.0,12.5
2007-10-10,61,66.0,4.80,4.80,0.00,8.0,7.1
2007-10-11,63,63.6,15.90,15.90,0.00,12.0,13.3
2007-10-12,51,56.2,1.90,1.90,0.00,7.0,18.0
2007-10-13,3,52.5,0.00,0.00,0.00,0.0,9.4
2007-10-14,3,53.5,0.00,0.00,0.00,0.0,12.5
2007-10-15,3,55.5,0.00,0.00,0.00,0.0,8.6
2007-10-16,3,57.8,0.00,0.00,0.00,0.0,5.5
2007-10-17,3,63.2,0.00,0.00,0.00,0.0,6.4
2007-10-18,3,65.9,0.00,0.00,0.00,0.0,7.4
2007-10-19,61,68.2,11.40,11.40,0.00,12.0,13.4
2007-10-20,53,64.6,1.00,1.00,0.00,2.0,13.5
2007-10-21,0,61.6,0.00,0.00,0.00,0.0,9.9
2007-10-22,3,62.9,0.00,0.00,0.00,0.0,9.2
2007-10-23,3,68.4,0.00,0.00,0.00,0.0,16.7
2007-10-24,55,61.8,5.50,5.50,0.00,9.0,11.0
2007-10-25,61,53.7,6.80,6.80,0.00,8.0,11.0
2007-10-26,61,55.6,5.60,5.60,0.00,10.0,11.6
2007-10-27,63,62.5,23.70,23.70,0.00,16.0,17.3
2007-10-28,2,52.1,0.00,0.00,0.00,0.0,14.1
2007-10-29,2,45.1,0.00,0.00,0.00,0.0,7.7
2007-10-30,2,49.4,0.00,0.00,0.00,0.0,7.3
2007-10-31,3,52.6,0.00,0.00,0.00,0.0,10.5
2007-11-01,51,56.0,0.20,0.20,0.00,1.0,9.8
2007-11-02,3,48.2,0.00,0.00,0.00,0.0,10.6
2007-11-03,51,47.0,0.50,0.50,0.00,3.0,16.0
2007-11-04,51,48.4,0.20,0.20,0.00,1.0,11.2
2007-11-05,3,47.4,0.00,0.00,0.00,0.0,12.1
2007-11-06,61,49.5,6.90,6.90,0.00,9.0,12.8
2007-11-07,3,43.2,0.00,0.00,0.00,0.0,13.5
2007-11-08,3,38.4,0.00,0.00,0.00,0.0,5.5
2007-11-09,53,41.9,4.20,4.20,0.00,8.0,5.4
2007-11-10,61,41.5,7.80,7.80,0.00,8.0,11.5
2007-11-11,0,38.1,0.00,0.00,0.00,0.0,7.8
2007-11-12,51,43.2,0.20,0.20,0.00,1.0,6.3
2007-11-13,53,49.5,2.00,2.00,0.00,6.0,7.6
2007-11-14,3,48.6,0.00,0.00,0.00,0.0,10.6
2007-11-15,61,50.0,10.10,10.10,0.00,13.0,16.3
2007-11-16,3,41.8,0.00,0.00,0.00,0.0,18.2
2007-11-17,3,39.2,0.00,0.00,0.00,0.0,10.8
2007-11-18,51,40.1,0.30,0.30,0.00,2.0,8.6
2007-11-19,53,39.6,4.00,4.00,0.00,16.0,10.9
2007-11-20,61,41.6,3.00,3.00,0.00,7.0,7.8
2007-11-21,3,46.7,0.00,0.00,0.00,0.0,4.9
2007-11-22,51,54.7,0.50,0.50,0.00,2.0,14.6
2007-11-23,3,36.3,0.00,0.00,0.00,0.0,15.0
2007-11-24,3,31.2,0.00,0.00,0.00,0.0,7.5
2007-11-25,3,36.5,0.00,0.00,0.00,0.0,7.1
2007-11-26,61,44.8,11.80,11.80,0.00,18.0,14.0
