Borough Code,DOT street name,CSCL street name,PHYSICALID
2,unnamed street,unnamed st,77961.0
2,unnamed street,unnamed st,170690.0
2,unnamed street,unnamed st,73231.0
2,unnamed street,unnamed st,170581.0
2,unnamed street,unnamed st,109726.0
2,unnamed street,unnamed st,77967.0
2,unnamed street,unnamed st,77924.0
2,unnamed street,unnamed st,109724.0
2,unnamed street,unnamed st,77965.0
2,unnamed street,unnamed st,77872.0
2,unnamed street,unnamed st,103140.0
2,unnamed street,unnamed st,77897.0
2,van buren street,van buren st,93675.0
2,van buren street,van buren st,93674.0
2,van nest avenue,van nest ave,197216.0
2,van nest avenue,van nest ave,40578.0
2,van nest avenue,van nest ave,40575.0
2,van nest avenue,van nest ave,40587.0
2,van nest avenue,van nest ave,40594.0
2,van nest avenue,van nest ave,40595.0
2,van nest avenue,van nest ave,40580.0
2,van nest avenue,van nest ave,40583.0
2,van nest avenue,van nest ave,40573.0
2,van nest avenue,van nest ave,40584.0
2,van nest avenue,van nest ave,40581.0
2,van nest avenue,van nest ave,40586.0
2,van nest avenue,van nest ave,40571.0
2,van nest avenue,van nest ave,40574.0
2,van nest avenue,van nest ave,40576.0
2,van nest avenue,van nest ave,40593.0
2,van nest avenue,van nest ave,40596.0
2,van nest avenue,van nest ave,40591.0
2,van nest avenue,van nest ave,40590.0
2,van nest avenue,van nest ave,40566.0
2,van nest avenue,van nest ave,40568.0
2,van nest avenue,van nest ave,40589.0
2,van nest avenue,van nest ave,40582.0
2,van nest avenue,van nest ave,40567.0
2,van nest avenue,van nest ave,40579.0
2,van nest avenue,van nest ave,40577.0
2,van nest avenue,van nest ave,40569.0
2,van nest avenue,van nest ave,40570.0
2,van nest avenue,van nest ave,40588.0
2,van nest avenue,van nest ave,40592.0
2,van nest avenue,van nest ave,40572.0
2,van nest avenue,van nest ave,40585.0
2,van nest avenue,van nest ave,102722.0
2,van cortlandt avenue east,van cortlandt ave e,183639.0
2,van cortlandt avenue east,van cortlandt ave e,50916.0
2,van cortlandt avenue east,van cortlandt ave e,148473.0
2,van cortlandt avenue east,van cortlandt ave e,132847.0
2,van cortlandt avenue east,van cortlandt ave e,50924.0
2,van cortlandt avenue east,van cortlandt ave e,50920.0
2,van cortlandt avenue east,van cortlandt ave e,177173.0
2,van cortlandt avenue east,van cortlandt ave e,50919.0
2,van cortlandt avenue east,van cortlandt ave e,50925.0
2,van cortlandt avenue east,van cortlandt ave e,50923.0
2,van cortlandt avenue east,van cortlandt ave e,50917.0
2,van cortlandt avenue east,van cortlandt ave e,50915.0
2,van cortlandt park south,van cortlandt park s,96449.0
2,van cortlandt park south,van cortlandt park s,64103.0
2,van cortlandt park south,van cortlandt park s,64093.0
2,van cortlandt park south,van cortlandt park s,198606.0
2,van cortlandt park south,van cortlandt park s,64100.0
2,van cortlandt park south,van cortlandt park s,64091.0
2,van cortlandt park south,van cortlandt park s,64105.0
2,van cortlandt park south,van cortlandt park s,64098.0
2,van cortlandt park south,van cortlandt park s,64090.0
2,van cortlandt park south,van cortlandt park s,64101.0
2,van cortlandt park south,van cortlandt park s,64095.0
2,van cortlandt park south,van cortlandt park s,64096.0
2,van cortlandt park south,van cortlandt park s,64104.0
2,van cortlandt park south,van cortlandt park s,64099.0
2,van cortlandt park south,van cortlandt park s,164068.0
2,van cortlandt park south,van cortlandt park s,64092.0
2,van cortlandt park south,van cortlandt park s,64094.0
2,van cortlandt park south,van cortlandt park s,176519.0
2,viele avenue,viele ave,76875.0
2,viele avenue,viele ave,76872.0
2,viele avenue,viele ave,76874.0
2,viele avenue,viele ave,76878.0
2,viele avenue,viele ave,76877.0
2,viele avenue,viele ave,76869.0
2,viele avenue,viele ave,76871.0
2,viele avenue,viele ave,76868.0
2,viele avenue,viele ave,76879.0
2,viele avenue,viele ave,76876.0
2,viele avenue,viele ave,76873.0
2,viele avenue,viele ave,76870.0
2,vincent avenue,vincent ave,58653.0
2,vincent avenue,vincent ave,58656.0
2,vincent avenue,vincent ave,58655.0
2,vincent avenue,vincent ave,58659.0
2,vincent avenue,vincent ave,58657.0
2,vincent avenue,vincent ave,58654.0
2,vincent avenue,vincent ave,58658.0
2,vincent avenue,vincent ave,58660.0
2,vincent avenue,vincent ave,58661.0
2,virginia avenue,virginia ave,86768.0
2,virginia avenue,virginia ave,86764.0
2,virginia avenue,virginia ave,96219.0
2,virginia avenue,virginia ave,86765.0
2,virginia avenue,virginia ave,86771.0
2,virginia avenue,virginia ave,86766.0
2,virginia avenue,virginia ave,174860.0
2,virginia avenue,virginia ave,86770.0
2,virginia avenue,virginia ave,86767.0
2,virginia avenue,virginia ave,86769.0
2,virginia avenue,virginia ave,96218.0
2,waldo avenue,waldo ave,74319.0
2,waldo avenue,waldo ave,95775.0
2,waldo avenue,waldo ave,74313.0
2,waldo avenue,waldo ave,74317.0
2,waldo avenue,waldo ave,74318.0
2,waldo avenue,waldo ave,139364.0
2,waldo avenue,waldo ave,74316.0
2,waldo avenue,waldo ave,95774.0
2,waldo avenue,waldo ave,74314.0
2,waldo avenue,waldo ave,146004.0
2,waldo avenue,waldo ave,74315.0
2,wallace avenue,wallace ave,84954.0
2,wallace avenue,wallace ave,84959.0
2,wallace avenue,wallace ave,84940.0
2,wallace avenue,wallace ave,84958.0
2,wallace avenue,wallace ave,84956.0
2,wallace avenue,wallace ave,84939.0
2,wallace avenue,wallace ave,84955.0
2,wallace avenue,wallace ave,84960.0
2,wallace avenue,wallace ave,84952.0
2,wallace avenue,wallace ave,179493.0
2,wallace avenue,wallace ave,84953.0
2,wallace avenue,wallace ave,84941.0
2,wallace avenue,wallace ave,41352.0
2,wallace avenue,wallace ave,41350.0
2,wallace avenue,wallace ave,41351.0
2,wallace avenue,wallace ave,84957.0
2,wallace avenue,wallace ave,41349.0
2,wallace avenue,wallace ave,101081.0
2,ward avenue,ward ave,52535.0
2,ward avenue,ward ave,191896.0
2,ward avenue,ward ave,50903.0
2,ward avenue,ward ave,52536.0
2,waring avenue,waring ave,50379.0
2,waring avenue,waring ave,50393.0
2,waring avenue,waring ave,50370.0
2,waring avenue,waring ave,50372.0
2,waring avenue,waring ave,50389.0
2,waring avenue,waring ave,50382.0
2,waring avenue,waring ave,50391.0
2,waring avenue,waring ave,50386.0
2,waring avenue,waring ave,59883.0
2,waring avenue,waring ave,50374.0
2,waring avenue,waring ave,50387.0
2,waring avenue,waring ave,50390.0
2,waring avenue,waring ave,50373.0
2,waring avenue,waring ave,50375.0
2,waring avenue,waring ave,50366.0
2,waring avenue,waring ave,50377.0
2,waring avenue,waring ave,50369.0
2,waring avenue,waring ave,59885.0
2,waring avenue,waring ave,59886.0
2,waring avenue,waring ave,50367.0
2,waring avenue,waring ave,50384.0
2,waring avenue,waring ave,50388.0
2,waring avenue,waring ave,50368.0
2,waring avenue,waring ave,59890.0
2,waring avenue,waring ave,59892.0
2,waring avenue,waring ave,59891.0
2,waring avenue,waring ave,50365.0
2,waring avenue,waring ave,50380.0
2,waring avenue,waring ave,59889.0
2,waring avenue,waring ave,50383.0
2,waring avenue,waring ave,50392.0
2,waring avenue,waring ave,50385.0
2,waring avenue,waring ave,50378.0
2,waring avenue,waring ave,59888.0
2,waring avenue,waring ave,50394.0
2,waring avenue,waring ave,50371.0
2,waring avenue,waring ave,59884.0
2,waring avenue,waring ave,59887.0
2,waring avenue,waring ave,50395.0
2,waring avenue,waring ave,151573.0
2,waring avenue,waring ave,151576.0
2,waring avenue,waring ave,151577.0
2,waring avenue,waring ave,50381.0
2,waterbury avenue,waterbury ave,59865.0
2,waterbury avenue,waterbury ave,86498.0
2,waterbury avenue,waterbury ave,59868.0
2,waterbury avenue,waterbury ave,59866.0
2,waterbury avenue,waterbury ave,86500.0
2,waterbury avenue,waterbury ave,59811.0
2,waterbury avenue,waterbury ave,59813.0
2,waterbury avenue,waterbury ave,59810.0
2,waterbury avenue,waterbury ave,86497.0
2,waterbury avenue,waterbury ave,59867.0
2,waterbury avenue,waterbury ave,59807.0
2,waterbury avenue,waterbury ave,59872.0
2,waterbury avenue,waterbury ave,86501.0
2,waterbury avenue,waterbury ave,59876.0
2,waterbury avenue,waterbury ave,86499.0
2,waterbury avenue,waterbury ave,59874.0
2,waterbury avenue,waterbury ave,59875.0
2,waterbury avenue,waterbury ave,59814.0
2,waterbury avenue,waterbury ave,59808.0
2,waterbury avenue,waterbury ave,59864.0
2,waterbury avenue,waterbury ave,59809.0
2,waterbury avenue,waterbury ave,59873.0
2,waterbury avenue,waterbury ave,59869.0
2,waterbury avenue,waterbury ave,59871.0
2,waterbury avenue,waterbury ave,59870.0
2,waterbury avenue,waterbury ave,59812.0
2,waterbury avenue,waterbury ave,86496.0
2,watson avenue,watson ave,40623.0
2,watson avenue,watson ave,40631.0
2,watson avenue,watson ave,94486.0
2,watson avenue,watson ave,40644.0
2,watson avenue,watson ave,40615.0
2,watson avenue,watson ave,40632.0
2,watson avenue,watson ave,40641.0
2,watson avenue,watson ave,40630.0
2,watson avenue,watson ave,40637.0
2,watson avenue,watson ave,40621.0
2,watson avenue,watson ave,40620.0
2,watson avenue,watson ave,40633.0
2,watson avenue,watson ave,40628.0
2,watson avenue,watson ave,40643.0
2,watson avenue,watson ave,40622.0
2,watson avenue,watson ave,61455.0
2,watson avenue,watson ave,40638.0
2,watson avenue,watson ave,40625.0
2,watson avenue,watson ave,40627.0
2,watson avenue,watson ave,40619.0
2,watson avenue,watson ave,196995.0
2,watson avenue,watson ave,40642.0
2,watson avenue,watson ave,40636.0
2,watson avenue,watson ave,40624.0
2,watson avenue,watson ave,40616.0
2,watson avenue,watson ave,40639.0
2,watson avenue,watson ave,40629.0
2,watson avenue,watson ave,40618.0
2,watson avenue,watson ave,40640.0
2,watson avenue,watson ave,40626.0
2,watson avenue,watson ave,40617.0
2,watson avenue,watson ave,40645.0
2,watson avenue,watson ave,196993.0
2,watson avenue,watson ave,40635.0
2,webb avenue,webb ave,59783.0
2,webb avenue,webb ave,59787.0
2,webb avenue,webb ave,169167.0
2,webb avenue,webb ave,59792.0
2,webb avenue,webb ave,166753.0
2,webb avenue,webb ave,59784.0
2,webb avenue,webb ave,59790.0
2,webb avenue,webb ave,59791.0
2,webb avenue,webb ave,59789.0
2,webb avenue,webb ave,201649.0
2,west 163 street,w  163 st,102134.0
2,west 164 street,w  164 st,63267.0
2,west 164 street,w  164 st,63266.0
2,west 164 street,w  164 st,63269.0
2,west 164 street,w  164 st,63268.0
2,west 165 street,w  165 st,203086.0
2,west 165 street,w  165 st,202491.0
2,west 165 street,w  165 st,87785.0
2,west 165 street,w  165 st,202047.0
2,west 165 street,w  165 st,202487.0
2,west 165 street,w  165 st,87789.0
2,west 165 street,w  165 st,203185.0
2,west 165 street,w  165 st,87787.0
2,west 165 street,w  165 st,87784.0
2,west 165 street,w  165 st,87788.0
2,west 166 street,w  166 st,87859.0
2,west 166 street,w  166 st,202109.0
2,west 166 street,w  166 st,202731.0
2,west 166 street,w  166 st,202733.0
2,west 166 street,w  166 st,87860.0
2,west 166 street,w  166 st,87861.0
2,west 166 street,w  166 st,87856.0
2,west 166 street,w  166 st,202735.0
2,west 166 street,w  166 st,87857.0
2,west 167 street,w  167 st,37383.0
2,west 167 street,w  167 st,37385.0
2,west 167 street,w  167 st,161843.0
2,west 167 street,w  167 st,202741.0
2,west 167 street,w  167 st,202112.0
2,west 167 street,w  167 st,202743.0
2,west 167 street,w  167 st,37382.0
2,west 167 street,w  167 st,37381.0
2,west 167 street,w  167 st,202739.0
2,west 167 street,w  167 st,37384.0
2,west 177 street,w  177 st,95769.0
2,west 177 street,w  177 st,95770.0
2,west fordham road,w  fordham rd,60854.0
2,west fordham road,w  fordham rd,117654.0
2,west fordham road,w  fordham rd,60841.0
2,west fordham road,w  fordham rd,201837.0
2,west fordham road,w  fordham rd,60850.0
2,west fordham road,w  fordham rd,201836.0
2,west fordham road,w  fordham rd,60859.0
2,west fordham road,w  fordham rd,192817.0
2,west fordham road,w  fordham rd,60860.0
2,west fordham road,w  fordham rd,60852.0
2,west fordham road,w  fordham rd,201844.0
2,west fordham road,w  fordham rd,60853.0
2,west fordham road,w  fordham rd,60862.0
2,west fordham road,w  fordham rd,201843.0
2,west fordham road,w  fordham rd,60856.0
2,west fordham road,w  fordham rd,201842.0
2,west fordham road,w  fordham rd,201647.0
2,west fordham road,w  fordham rd,60845.0
2,west fordham road,w  fordham rd,60857.0
2,west fordham road,w  fordham rd,201840.0
2,west fordham road,w  fordham rd,201651.0
2,west fordham road,w  fordham rd,117653.0
2,west fordham road,w  fordham rd,60855.0
2,west fordham road,w  fordham rd,60848.0
2,west fordham road,w  fordham rd,60846.0
2,west fordham road,w  fordham rd,60843.0
2,west fordham road,w  fordham rd,60847.0
2,west fordham road,w  fordham rd,60863.0
2,west fordham road,w  fordham rd,201838.0
2,west fordham road,w  fordham rd,201845.0
2,westchester avenue,westchester ave,55984.0
2,westchester avenue,westchester ave,187863.0
2,westchester avenue,westchester ave,40704.0
2,westchester avenue,westchester ave,201512.0
2,westchester avenue,westchester ave,55993.0
2,westchester avenue,westchester ave,40663.0
2,westchester avenue,westchester ave,40652.0
2,westchester avenue,westchester ave,56000.0
2,westchester avenue,westchester ave,40670.0
2,westchester avenue,westchester ave,40664.0
2,westchester avenue,westchester ave,196599.0
2,westchester avenue,westchester ave,40660.0
2,westchester avenue,westchester ave,40694.0
2,westchester avenue,westchester ave,56010.0
2,westchester avenue,westchester ave,56011.0
2,westchester avenue,westchester ave,55989.0
2,westchester avenue,westchester ave,176964.0
2,westchester avenue,westchester ave,56004.0
2,westchester avenue,westchester ave,55983.0
2,westchester avenue,westchester ave,56002.0
2,westchester avenue,westchester ave,56029.0
2,westchester avenue,westchester ave,40659.0
2,westchester avenue,westchester ave,174245.0
2,westchester avenue,westchester ave,40687.0
2,westchester avenue,westchester ave,193525.0
2,westchester avenue,westchester ave,40675.0
2,westchester avenue,westchester ave,56028.0
2,westchester avenue,westchester ave,198761.0
2,westchester avenue,westchester ave,56008.0
2,westchester avenue,westchester ave,56027.0
2,westchester avenue,westchester ave,40681.0
2,westchester avenue,westchester ave,56009.0
2,westchester avenue,westchester ave,55987.0
2,westchester avenue,westchester ave,40698.0
2,westchester avenue,westchester ave,56020.0
2,westchester avenue,westchester ave,169959.0
2,westchester avenue,westchester ave,40697.0
2,westchester avenue,westchester ave,56033.0
2,westchester avenue,westchester ave,56013.0
2,westchester avenue,westchester ave,174246.0
2,westchester avenue,westchester ave,40711.0
2,westchester avenue,westchester ave,56003.0
2,westchester avenue,westchester ave,191123.0
2,westchester avenue,westchester ave,55988.0
2,westchester avenue,westchester ave,40677.0
2,westchester avenue,westchester ave,40673.0
2,westchester avenue,westchester ave,56026.0
2,westchester avenue,westchester ave,201549.0
2,westchester avenue,westchester ave,40653.0
2,westchester avenue,westchester ave,40712.0
2,westchester avenue,westchester ave,40685.0
2,westchester avenue,westchester ave,56012.0
2,westchester avenue,westchester ave,201907.0
2,westchester avenue,westchester ave,55986.0
2,westchester avenue,westchester ave,174052.0
2,westchester avenue,westchester ave,196598.0
2,westchester avenue,westchester ave,40647.0
2,westchester avenue,westchester ave,40689.0
2,westchester avenue,westchester ave,40708.0
2,westchester avenue,westchester ave,56025.0
2,westchester avenue,westchester ave,56031.0
2,westchester avenue,westchester ave,55996.0
2,westchester avenue,westchester ave,40648.0
2,westchester avenue,westchester ave,201548.0
2,westchester avenue,westchester ave,183437.0
2,westchester avenue,westchester ave,40661.0
2,westchester avenue,westchester ave,56014.0
2,westchester avenue,westchester ave,193526.0
2,westchester avenue,westchester ave,55999.0
2,westchester avenue,westchester ave,40678.0
2,westchester avenue,westchester ave,56023.0
2,westchester avenue,westchester ave,55997.0
2,westchester avenue,westchester ave,40701.0
2,westchester avenue,westchester ave,40679.0
2,westchester avenue,westchester ave,40692.0
2,westchester avenue,westchester ave,198759.0
2,westchester avenue,westchester ave,191122.0
2,westchester avenue,westchester ave,55995.0
2,westchester avenue,westchester ave,40690.0
2,westchester avenue,westchester ave,56017.0
2,westchester avenue,westchester ave,123913.0
2,westchester avenue,westchester ave,40693.0
2,westchester avenue,westchester ave,40696.0
2,westchester avenue,westchester ave,187864.0
2,westchester avenue,westchester ave,201543.0
2,westchester avenue,westchester ave,40676.0
2,westchester avenue,westchester ave,169960.0
2,westchester avenue,westchester ave,56015.0
2,westchester avenue,westchester ave,40700.0
2,westchester avenue,westchester ave,55992.0
2,westchester avenue,westchester ave,40651.0
2,westchester avenue,westchester ave,55991.0
2,westchester avenue,westchester ave,40702.0
2,westchester avenue,westchester ave,40665.0
2,westchester avenue,westchester ave,40703.0
2,westchester avenue,westchester ave,40710.0
2,westchester avenue,westchester ave,40662.0
2,westchester avenue,westchester ave,124515.0
2,westchester avenue,westchester ave,40657.0
2,westchester avenue,westchester ave,149269.0
2,westchester avenue,westchester ave,56034.0
2,westchester avenue,westchester ave,40686.0
2,westchester avenue,westchester ave,40649.0
2,westchester avenue,westchester ave,40683.0
2,westchester avenue,westchester ave,55994.0
2,westchester avenue,westchester ave,55990.0
2,westchester avenue,westchester ave,40658.0
2,westchester avenue,westchester ave,94525.0
2,westchester avenue,westchester ave,55985.0
2,westchester avenue,westchester ave,196578.0
2,westchester avenue,westchester ave,40682.0
2,westchester avenue,westchester ave,40688.0
2,westchester avenue,westchester ave,40654.0
2,westchester avenue,westchester ave,40695.0
2,westchester avenue,westchester ave,40709.0
2,westchester avenue,westchester ave,40706.0
2,westchester avenue,westchester ave,56022.0
2,westchester avenue,westchester ave,40699.0
2,westchester avenue,westchester ave,56032.0
2,westchester avenue,westchester ave,174240.0
2,westchester avenue,westchester ave,40646.0
2,westchester avenue,westchester ave,56035.0
2,westchester avenue,westchester ave,40707.0
2,westchester avenue,westchester ave,40671.0
2,westchester avenue,westchester ave,56030.0
2,westchester avenue,westchester ave,56001.0
2,westchester avenue,westchester ave,40650.0
2,westchester avenue,westchester ave,40656.0
2,westchester avenue,westchester ave,183439.0
2,westchester avenue,westchester ave,40655.0
2,westchester avenue,westchester ave,40684.0
2,westchester avenue,westchester ave,94524.0
2,westchester avenue,westchester ave,56024.0
2,westchester avenue,westchester ave,201906.0
2,westchester avenue,westchester ave,201551.0
2,westchester avenue,westchester ave,204792.0
2,westchester avenue,westchester ave,56036.0
2,westchester avenue,westchester ave,56038.0
2,westchester avenue,westchester ave,56037.0
2,westchester avenue,westchester ave,56040.0
2,westchester avenue,westchester ave,56039.0
3,1 avenue,1 ave,36768.0
3,1 avenue,1 ave,36757.0
3,1 avenue,1 ave,36770.0
3,1 avenue,1 ave,36763.0
3,1 avenue,1 ave,36765.0
3,1 avenue,1 ave,36772.0
3,1 avenue,1 ave,36762.0
3,1 avenue,1 ave,36755.0
3,1 avenue,1 ave,101282.0
3,1 avenue,1 ave,36758.0
3,1 avenue,1 ave,138644.0
3,1 avenue,1 ave,36767.0
3,1 avenue,1 ave,36759.0
3,1 avenue,1 ave,36766.0
3,1 avenue,1 ave,36769.0
3,1 avenue,1 ave,36771.0
3,1 avenue,1 ave,36764.0
3,1 avenue,1 ave,36756.0
3,1 avenue,1 ave,36760.0
3,1 avenue,1 ave,36761.0
3,1 court,1 ct,84872.0
3,17 court,17 ct,89239.0
3,1 place,1 pl,100294.0
3,1 place,1 pl,145488.0
3,1 place,1 pl,100295.0
3,5 avenue,5 ave,53403.0
3,5 avenue,5 ave,53378.0
3,5 avenue,5 ave,53336.0
3,5 avenue,5 ave,53382.0
3,5 avenue,5 ave,53383.0
3,5 avenue,5 ave,53421.0
3,5 avenue,5 ave,53373.0
3,5 avenue,5 ave,53394.0
3,5 avenue,5 ave,53346.0
3,5 avenue,5 ave,53409.0
3,5 avenue,5 ave,53432.0
3,5 avenue,5 ave,53368.0
3,5 avenue,5 ave,53375.0
3,5 avenue,5 ave,53338.0
3,5 avenue,5 ave,53369.0
3,5 avenue,5 ave,53446.0
3,5 avenue,5 ave,53441.0
3,5 avenue,5 ave,53448.0
3,5 avenue,5 ave,53396.0
3,5 avenue,5 ave,194812.0
3,5 avenue,5 ave,53371.0
3,5 avenue,5 ave,53343.0
3,5 avenue,5 ave,53440.0
3,5 avenue,5 ave,53349.0
3,5 avenue,5 ave,53388.0
3,5 avenue,5 ave,53387.0
3,5 avenue,5 ave,53374.0
3,5 avenue,5 ave,53418.0
3,5 avenue,5 ave,53443.0
3,5 avenue,5 ave,53450.0
3,5 avenue,5 ave,53354.0
3,5 avenue,5 ave,195711.0
3,5 avenue,5 ave,53405.0
3,5 avenue,5 ave,53455.0
3,5 avenue,5 ave,53410.0
3,5 avenue,5 ave,53385.0
3,5 avenue,5 ave,53380.0
3,5 avenue,5 ave,53348.0
3,5 avenue,5 ave,53414.0
3,5 avenue,5 ave,53447.0
3,5 avenue,5 ave,53352.0
3,5 avenue,5 ave,187108.0
3,5 avenue,5 ave,53437.0
3,5 avenue,5 ave,53438.0
3,5 avenue,5 ave,53428.0
3,5 avenue,5 ave,53360.0
3,5 avenue,5 ave,53449.0
3,5 avenue,5 ave,53431.0
3,5 avenue,5 ave,53453.0
3,5 avenue,5 ave,53340.0
3,5 avenue,5 ave,124852.0
3,5 avenue,5 ave,53451.0
3,5 avenue,5 ave,53436.0
3,5 avenue,5 ave,198674.0
3,5 avenue,5 ave,53339.0
3,5 avenue,5 ave,53351.0
3,5 avenue,5 ave,148263.0
3,5 avenue,5 ave,53400.0
3,5 avenue,5 ave,53357.0
3,5 avenue,5 ave,53426.0
3,5 avenue,5 ave,53412.0
3,5 avenue,5 ave,53411.0
3,5 avenue,5 ave,53397.0
3,5 avenue,5 ave,53433.0
3,5 avenue,5 ave,53391.0
3,5 avenue,5 ave,53347.0
3,5 avenue,5 ave,53355.0
3,5 avenue,5 ave,53359.0
3,5 avenue,5 ave,53361.0
3,5 avenue,5 ave,53345.0
3,5 avenue,5 ave,53370.0
3,5 avenue,5 ave,53413.0
3,5 avenue,5 ave,53424.0
3,5 avenue,5 ave,53386.0
3,5 avenue,5 ave,186504.0
3,5 avenue,5 ave,53406.0
3,5 avenue,5 ave,53353.0
3,5 avenue,5 ave,53393.0
3,5 avenue,5 ave,53439.0
3,5 avenue,5 ave,53422.0
3,5 avenue,5 ave,53435.0
3,5 avenue,5 ave,53452.0
3,5 avenue,5 ave,53372.0
3,5 avenue,5 ave,53392.0
3,5 avenue,5 ave,53407.0
3,5 avenue,5 ave,53366.0
3,5 avenue,5 ave,53408.0
3,5 avenue,5 ave,53350.0
3,5 avenue,5 ave,53376.0
3,5 avenue,5 ave,53401.0
3,5 avenue,5 ave,53402.0
3,5 avenue,5 ave,53356.0
3,5 avenue,5 ave,53454.0
3,5 avenue,5 ave,53423.0
3,5 avenue,5 ave,53379.0
3,5 avenue,5 ave,53384.0
3,5 avenue,5 ave,53456.0
3,5 avenue,5 ave,124854.0
3,5 avenue,5 ave,53381.0
3,5 avenue,5 ave,53427.0
3,5 avenue,5 ave,53404.0
3,5 avenue,5 ave,53377.0
3,5 avenue,5 ave,53337.0
3,5 avenue,5 ave,53442.0
3,5 avenue,5 ave,53445.0
3,5 avenue,5 ave,186505.0
3,5 avenue,5 ave,53417.0
3,5 avenue,5 ave,53419.0
3,5 avenue,5 ave,53365.0
3,5 avenue,5 ave,53367.0
3,5 avenue,5 ave,53395.0
3,5 avenue,5 ave,53358.0
3,5 avenue,5 ave,186503.0
3,5 avenue,5 ave,53430.0
3,5 avenue,5 ave,53342.0
3,5 avenue,5 ave,53444.0
3,5 avenue,5 ave,53415.0
3,5 avenue,5 ave,53416.0
3,5 avenue,5 ave,53390.0
3,5 avenue,5 ave,195743.0
3,5 avenue,5 ave,204815.0
3,5 avenue,5 ave,195744.0
3,5 avenue,5 ave,204818.0
3,5 avenue,5 ave,53363.0
3,2 avenue,2 ave,37153.0
3,2 avenue,2 ave,37157.0
3,2 avenue,2 ave,37143.0
3,2 avenue,2 ave,37127.0
3,2 avenue,2 ave,37152.0
3,2 avenue,2 ave,37135.0
3,2 avenue,2 ave,37141.0
3,2 avenue,2 ave,37151.0
3,2 avenue,2 ave,37146.0
3,2 avenue,2 ave,37149.0
3,2 avenue,2 ave,42233.0
3,2 avenue,2 ave,37138.0
3,2 avenue,2 ave,37163.0
3,2 avenue,2 ave,37128.0
3,2 avenue,2 ave,42232.0
3,2 avenue,2 ave,42238.0
3,2 avenue,2 ave,37137.0
3,2 avenue,2 ave,37154.0
3,2 avenue,2 ave,37126.0
3,2 avenue,2 ave,37134.0
3,2 avenue,2 ave,37158.0
3,2 avenue,2 ave,42242.0
3,2 avenue,2 ave,37142.0
3,2 avenue,2 ave,42239.0
3,2 avenue,2 ave,37133.0
3,2 avenue,2 ave,37129.0
3,2 avenue,2 ave,42234.0
3,2 avenue,2 ave,37147.0
3,2 avenue,2 ave,37162.0
3,2 avenue,2 ave,37155.0
3,2 avenue,2 ave,37144.0
3,2 avenue,2 ave,42241.0
3,2 avenue,2 ave,37130.0
3,2 avenue,2 ave,37156.0
3,2 avenue,2 ave,37161.0
3,2 avenue,2 ave,37125.0
3,2 avenue,2 ave,37131.0
3,2 avenue,2 ave,193703.0
3,2 avenue,2 ave,193701.0
3,2 avenue,2 ave,37139.0
3,2 avenue,2 ave,37160.0
3,2 avenue,2 ave,37164.0
3,2 avenue,2 ave,196696.0
3,2 avenue,2 ave,42229.0
3,2 avenue,2 ave,42231.0
3,2 avenue,2 ave,37132.0
3,2 avenue,2 ave,37150.0
3,2 avenue,2 ave,37145.0
3,2 avenue,2 ave,42230.0
3,2 avenue,2 ave,193706.0
3,2 avenue,2 ave,37140.0
3,2 avenue,2 ave,37159.0
3,2 avenue,2 ave,42235.0
3,2 avenue,2 ave,37136.0
3,2 avenue,2 ave,42236.0
3,2 avenue,2 ave,42237.0
3,2 place,2 pl,85749.0
3,2 place,2 pl,85747.0
3,2 place,2 pl,85748.0
3,2 place,2 pl,85750.0
3,2 street,2 st,76966.0
3,2 street,2 st,77756.0
3,2 street,2 st,86861.0
3,2 street,2 st,77758.0
3,2 street,2 st,76969.0
3,2 street,2 st,76967.0
3,2 street,2 st,77755.0
3,2 street,2 st,77759.0
3,2 street,2 st,77754.0
3,2 street,2 st,105264.0
3,2 street,2 st,76968.0
3,2 street,2 st,86860.0
3,2 street,2 st,77757.0
3,2 street,2 st,196712.0
3,3 place,3 pl,100384.0
3,3 place,3 pl,100383.0
3,3 place,3 pl,100382.0
3,3 street,3 st,55110.0
3,3 street,3 st,55104.0
3,3 street,3 st,55109.0
3,3 street,3 st,96414.0
3,3 street,3 st,55112.0
3,3 street,3 st,138390.0
3,3 street,3 st,55105.0
3,3 street,3 st,96415.0
3,3 street,3 st,101174.0
3,3 street,3 st,55102.0
3,3 street,3 st,196728.0
3,3 street,3 st,55111.0
3,3 street,3 st,55103.0
3,3 street,3 st,196727.0
3,3 street,3 st,55113.0
3,3 street,3 st,96413.0
3,3 street,3 st,138363.0
3,4 avenue,4 ave,36964.0
3,4 avenue,4 ave,36778.0
3,4 avenue,4 ave,36835.0
3,4 avenue,4 ave,36826.0
3,4 avenue,4 ave,36881.0
3,4 avenue,4 ave,36810.0
3,4 avenue,4 ave,36834.0
3,4 avenue,4 ave,36781.0
3,4 avenue,4 ave,36987.0
3,4 avenue,4 ave,36848.0
3,4 avenue,4 ave,36842.0
3,4 avenue,4 ave,36932.0
3,4 avenue,4 ave,36923.0
3,4 avenue,4 ave,36968.0
3,4 avenue,4 ave,36828.0
3,4 avenue,4 ave,36816.0
3,4 avenue,4 ave,36836.0
3,4 avenue,4 ave,36785.0
3,4 avenue,4 ave,36845.0
3,4 avenue,4 ave,36990.0
3,4 avenue,4 ave,36995.0
3,4 avenue,4 ave,36920.0
3,4 avenue,4 ave,36823.0
3,4 avenue,4 ave,36952.0
