latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.81021,3.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2005-02-05,0,33.2,0.00,0.00,0.00,0.0,11.4
2005-02-06,3,32.2,0.00,0.00,0.00,0.0,8.8
2005-02-07,3,32.9,0.00,0.00,0.00,0.0,6.2
2005-02-08,3,36.5,0.00,0.00,0.00,0.0,6.4
2005-02-09,55,40.2,2.60,2.60,0.00,4.0,9.7
2005-02-10,53,36.9,6.40,6.40,0.00,15.0,16.5
2005-02-11,3,30.7,0.00,0.00,0.00,0.0,18.9
2005-02-12,3,31.4,0.00,0.00,0.00,0.0,14.5
2005-02-13,3,31.3,0.00,0.00,0.00,0.0,12.4
2005-02-14,61,36.4,11.90,11.90,0.00,10.0,22.2
2005-02-15,63,46.3,10.30,10.30,0.00,4.0,23.1
2005-02-16,61,42.6,4.10,4.10,0.00,4.0,16.9
2005-02-17,3,33.1,0.00,0.00,0.00,0.0,11.7
2005-02-18,71,27.5,0.00,0.00,0.14,0.0,19.3
2005-02-19,0,22.9,0.00,0.00,0.00,0.0,15.2
2005-02-20,73,28.5,0.00,0.30,0.28,1.0,9.1
2005-02-21,75,33.3,0.80,11.80,7.70,13.0,14.2
2005-02-22,51,33.8,0.10,0.10,0.00,1.0,8.7
2005-02-23,73,31.7,0.00,1.00,0.77,4.0,14.0
2005-02-24,73,26.9,0.00,4.30,3.08,8.0,12.9
2005-02-25,73,24.9,0.00,2.80,2.03,6.0,12.2
2005-02-26,51,24.4,0.10,0.10,0.00,1.0,10.2
2005-02-27,3,25.1,0.00,0.00,0.00,0.0,10.4
2005-02-28,75,30.1,0.00,8.50,5.95,11.0,18.8
2005-03-01,75,30.9,0.00,6.60,4.69,10.0,14.4
2005-03-02,71,29.3,0.00,0.00,0.07,0.0,18.0
2005-03-03,3,22.2,0.00,0.00,0.00,0.0,17.5
2005-03-04,3,19.9,0.00,0.00,0.00,0.0,12.3
2005-03-05,0,26.0,0.00,0.00,0.00,0.0,9.2
2005-03-06,3,30.1,0.00,0.00,0.00,0.0,14.9
2005-03-07,51,41.0,0.20,0.20,0.00,1.0,17.3
2005-03-08,75,34.3,6.30,14.10,5.53,14.0,24.3
2005-03-09,3,17.8,0.00,0.00,0.00,0.0,23.9
2005-03-10,3,21.3,0.00,0.00,0.00,0.0,11.8
2005-03-11,51,32.5,0.70,0.70,0.00,3.0,14.9
2005-03-12,75,32.5,0.30,5.20,3.50,8.0,14.6
2005-03-13,3,30.7,0.00,0.00,0.00,0.0,10.6
2005-03-14,3,31.8,0.00,0.00,0.00,0.0,12.4
2005-03-15,0,33.5,0.00,0.00,0.00,0.0,15.8
2005-03-16,3,34.7,0.00,0.00,0.00,0.0,12.5
2005-03-17,3,34.5,0.00,0.00,0.00,0.0,7.8
2005-03-18,3,37.6,0.00,0.00,0.00,0.0,10.3
2005-03-19,3,36.0,0.00,0.00,0.00,0.0,7.4
2005-03-20,53,37.3,3.00,3.00,0.00,11.0,7.5
2005-03-21,51,41.2,1.70,1.70,0.00,8.0,10.7
2005-03-22,3,40.5,0.00,0.00,0.00,0.0,10.4
2005-03-23,75,36.7,7.60,14.20,4.62,13.0,20.3
2005-03-24,75,37.2,0.20,4.20,2.94,8.0,16.5
2005-03-25,3,39.7,0.00,0.00,0.00,0.0,9.2
2005-03-26,3,37.3,0.00,0.00,0.00,0.0,8.4
2005-03-27,3,41.2,0.00,0.00,0.00,0.0,10.0
2005-03-28,63,43.4,44.00,44.00,0.00,23.0,12.2
2005-03-29,51,47.1,0.40,0.40,0.00,1.0,16.4
2005-03-30,3,47.2,0.00,0.00,0.00,0.0,12.1
2005-03-31,3,41.8,0.00,0.00,0.00,0.0,13.0
2005-04-01,61,44.8,2.40,2.40,0.00,4.0,8.6
2005-04-02,63,47.9,55.60,55.60,0.00,23.0,26.7
2005-04-03,51,43.8,1.80,1.80,0.00,8.0,20.0
2005-04-04,3,45.1,0.00,0.00,0.00,0.0,16.9
2005-04-05,3,49.7,0.00,0.00,0.00,0.0,11.8
2005-04-06,3,53.4,0.00,0.00,0.00,0.0,7.0
2005-04-07,55,58.9,2.00,2.00,0.00,2.0,14.7
2005-04-08,63,54.0,10.80,10.80,0.00,9.0,11.5
2005-04-09,1,47.6,0.00,0.00,0.00,0.0,11.0
2005-04-10,1,51.2,0.00,0.00,0.00,0.0,6.9
2005-04-11,3,47.6,0.00,0.00,0.00,0.0,13.8
2005-04-12,1,43.9,0.00,0.00,0.00,0.0,11.4
2005-04-13,0,44.2,0.00,0.00,0.00,0.0,10.1
2005-04-14,1,46.5,0.00,0.00,0.00,0.0,11.4
2005-04-15,1,44.4,0.00,0.00,0.00,0.0,15.5
2005-04-16,0,44.5,0.00,0.00,0.00,0.0,10.3
2005-04-17,0,52.5,0.00,0.00,0.00,0.0,10.2
2005-04-18,2,57.9,0.00,0.00,0.00,0.0,8.8
2005-04-19,0,59.3,0.00,0.00,0.00,0.0,10.3
2005-04-20,3,67.8,0.00,0.00,0.00,0.0,12.0
2005-04-21,51,57.3,0.20,0.20,0.00,1.0,15.6
2005-04-22,51,48.2,0.30,0.30,0.00,2.0,12.2
2005-04-23,63,53.8,29.00,29.00,0.00,18.0,18.2
2005-04-24,61,51.3,4.10,4.10,0.00,8.0,16.5
2005-04-25,51,47.0,0.50,0.50,0.00,3.0,17.1
2005-04-26,3,52.8,0.00,0.00,0.00,0.0,16.5
2005-04-27,63,54.7,20.50,20.50,0.00,16.0,11.9
2005-04-28,51,53.3,0.40,0.40,0.00,1.0,19.0
2005-04-29,3,50.3,0.00,0.00,0.00,0.0,10.8
2005-04-30,61,53.5,12.50,12.50,0.00,16.0,13.1
2005-05-01,53,56.3,3.70,3.70,0.00,10.0,11.4
2005-05-02,53,51.6,2.00,2.00,0.00,5.0,15.9
2005-05-03,51,49.2,0.10,0.10,0.00,1.0,10.0
2005-05-04,3,50.9,0.00,0.00,0.00,0.0,10.3
2005-05-05,3,50.2,0.00,0.00,0.00,0.0,9.0
2005-05-06,61,48.6,3.80,3.80,0.00,6.0,14.6
2005-05-07,61,50.3,4.10,4.10,0.00,6.0,16.1
2005-05-08,3,52.1,0.00,0.00,0.00,0.0,17.5
2005-05-09,3,54.6,0.00,0.00,0.00,0.0,8.8
2005-05-10,2,54.6,0.00,0.00,0.00,0.0,9.9
2005-05-11,2,59.5,0.00,0.00,0.00,0.0,9.4
2005-05-12,3,61.0,0.00,0.00,0.00,0.0,14.6
2005-05-13,3,51.4,0.00,0.00,0.00,0.0,11.0
2005-05-14,3,59.6,0.00,0.00,0.00,0.0,11.3
2005-05-15,53,66.5,1.30,1.30,0.00,4.0,10.3
2005-05-16,51,60.5,0.30,0.30,0.00,2.0,9.4
2005-05-17,3,57.8,0.00,0.00,0.00,0.0,8.1
2005-05-18,3,57.8,0.00,0.00,0.00,0.0,8.5
2005-05-19,3,57.0,0.00,0.00,0.00,0.0,10.0
2005-05-20,53,51.7,5.30,5.30,0.00,11.0,10.0
2005-05-21,55,56.8,1.60,1.60,0.00,2.0,10.1
2005-05-22,53,54.6,3.00,3.00,0.00,9.0,7.6
2005-05-23,3,55.2,0.00,0.00,0.00,0.0,3.8
2005-05-24,53,53.2,3.20,3.20,0.00,11.0,17.3
2005-05-25,61,49.4,14.00,14.00,0.00,21.0,18.7
2005-05-26,61,54.4,5.20,5.20,0.00,6.0,19.7
2005-05-27,3,63.2,0.00,0.00,0.00,0.0,10.6
2005-05-28,51,63.5,0.90,0.90,0.00,3.0,10.8
2005-05-29,2,63.8,0.00,0.00,0.00,0.0,10.7
2005-05-30,51,63.9,0.30,0.30,0.00,1.0,7.5
2005-05-31,2,63.1,0.00,0.00,0.00,0.0,9.0
2005-06-01,3,57.6,0.00,0.00,0.00,0.0,10.3
2005-06-02,3,56.8,0.00,0.00,0.00,0.0,8.6
2005-06-03,55,58.8,4.90,4.90,0.00,10.0,7.1
2005-06-04,61,67.7,7.50,7.50,0.00,10.0,8.7
2005-06-05,1,73.1,0.00,0.00,0.00,0.0,8.5
2005-06-06,3,72.8,0.00,0.00,0.00,0.0,12.5
2005-06-07,55,75.8,2.20,2.20,0.00,4.0,10.9
2005-06-08,3,75.9,0.00,0.00,0.00,0.0,9.6
2005-06-09,2,75.0,0.00,0.00,0.00,0.0,11.7
2005-06-10,61,73.2,3.50,3.50,0.00,5.0,13.1
2005-06-11,51,75.7,1.20,1.20,0.00,5.0,12.1
2005-06-12,3,78.6,0.00,0.00,0.00,0.0,11.1
2005-06-13,51,80.0,0.10,0.10,0.00,1.0,11.1
2005-06-14,1,84.6,0.00,0.00,0.00,0.0,14.1
2005-06-15,51,75.0,0.40,0.40,0.00,2.0,13.4
2005-06-16,63,69.6,7.50,7.50,0.00,5.0,11.8
2005-06-17,53,67.6,0.60,0.60,0.00,1.0,11.8
2005-06-18,3,67.8,0.00,0.00,0.00,0.0,8.2
2005-06-19,51,64.5,1.30,1.30,0.00,9.0,10.8
2005-06-20,2,64.2,0.00,0.00,0.00,0.0,9.2
2005-06-21,1,69.6,0.00,0.00,0.00,0.0,13.4
2005-06-22,63,72.3,2.60,2.60,0.00,1.0,11.2
2005-06-23,3,68.2,0.00,0.00,0.00,0.0,11.8
2005-06-24,3,72.7,0.00,0.00,0.00,0.0,14.0
2005-06-25,3,77.8,0.00,0.00,0.00,0.0,15.3
2005-06-26,3,78.9,0.00,0.00,0.00,0.0,12.3
2005-06-27,61,72.3,10.80,10.80,0.00,11.0,10.2
2005-06-28,61,76.3,6.40,6.40,0.00,11.0,11.2
2005-06-29,63,75.6,15.30,15.30,0.00,11.0,13.1
2005-06-30,61,72.6,17.40,17.40,0.00,19.0,7.9
2005-07-01,53,74.0,1.10,1.10,0.00,2.0,11.4
2005-07-02,3,74.6,0.00,0.00,0.00,0.0,8.3
2005-07-03,3,70.2,0.00,0.00,0.00,0.0,8.9
2005-07-04,3,69.4,0.00,0.00,0.00,0.0,9.2
2005-07-05,53,72.4,1.40,1.40,0.00,5.0,11.0
2005-07-06,61,73.9,8.60,8.60,0.00,11.0,8.5
2005-07-07,51,69.8,0.10,0.10,0.00,1.0,10.7
2005-07-08,65,64.4,42.00,42.00,0.00,17.0,16.2
2005-07-09,51,70.6,0.10,0.10,0.00,1.0,11.8
2005-07-10,1,76.6,0.00,0.00,0.00,0.0,12.2
2005-07-11,1,78.4,0.00,0.00,0.00,0.0,10.0
2005-07-12,3,74.0,0.00,0.00,0.00,0.0,9.9
2005-07-13,51,71.0,0.60,0.60,0.00,4.0,8.2
2005-07-14,3,74.7,0.00,0.00,0.00,0.0,9.7
2005-07-15,51,76.2,0.70,0.70,0.00,4.0,7.8
2005-07-16,51,75.0,0.80,0.80,0.00,5.0,9.9
2005-07-17,55,76.1,2.50,2.50,0.00,6.0,9.9
2005-07-18,63,79.1,9.90,9.90,0.00,6.0,9.4
2005-07-19,53,82.4,1.40,1.40,0.00,3.0,8.2
2005-07-20,1,82.4,0.00,0.00,0.00,0.0,6.2
2005-07-21,1,80.5,0.00,0.00,0.00,0.0,6.0
2005-07-22,3,81.6,0.00,0.00,0.00,0.0,6.5
2005-07-23,2,79.3,0.00,0.00,0.00,0.0,11.7
2005-07-24,3,76.9,0.00,0.00,0.00,0.0,10.4
2005-07-25,55,78.9,1.70,1.70,0.00,4.0,16.6
2005-07-26,3,82.0,0.00,0.00,0.00,0.0,12.7
2005-07-27,51,85.9,0.30,0.30,0.00,2.0,11.9
2005-07-28,3,74.7,0.00,0.00,0.00,0.0,12.9
2005-07-29,3,75.6,0.00,0.00,0.00,0.0,12.9
2005-07-30,3,75.6,0.00,0.00,0.00,0.0,8.6
2005-07-31,53,73.7,0.80,0.80,0.00,2.0,9.8
2005-08-01,3,75.4,0.00,0.00,0.00,0.0,10.5
2005-08-02,1,82.1,0.00,0.00,0.00,0.0,9.3
2005-08-03,2,83.7,0.00,0.00,0.00,0.0,8.3
2005-08-04,55,82.5,1.20,1.20,0.00,1.0,10.2
2005-08-05,3,85.6,0.00,0.00,0.00,0.0,12.8
2005-08-06,3,79.4,0.00,0.00,0.00,0.0,7.5
2005-08-07,3,77.2,0.00,0.00,0.00,0.0,10.3
2005-08-08,61,77.3,7.20,7.20,0.00,8.0,6.2
2005-08-09,53,76.2,0.70,0.70,0.00,2.0,8.3
2005-08-10,51,77.8,0.20,0.20,0.00,1.0,8.4
2005-08-11,3,83.0,0.00,0.00,0.00,0.0,7.6
2005-08-12,51,83.0,0.20,0.20,0.00,1.0,10.5
2005-08-13,53,85.9,0.80,0.80,0.00,1.0,11.9
2005-08-14,53,85.3,0.50,0.50,0.00,1.0,12.9
2005-08-15,53,76.8,3.50,3.50,0.00,11.0,10.2
2005-08-16,61,72.5,3.00,3.00,0.00,4.0,6.0
2005-08-17,3,77.4,0.00,0.00,0.00,0.0,7.8
2005-08-18,3,73.7,0.00,0.00,0.00,0.0,9.5
2005-08-19,51,74.6,0.10,0.10,0.00,1.0,10.9
2005-08-20,3,76.5,0.00,0.00,0.00,0.0,9.0
2005-08-21,51,82.1,0.20,0.20,0.00,1.0,8.5
2005-08-22,3,81.0,0.00,0.00,0.00,0.0,10.2
2005-08-23,3,74.5,0.00,0.00,0.00,0.0,7.8
2005-08-24,3,73.9,0.00,0.00,0.00,0.0,11.4
2005-08-25,3,72.4,0.00,0.00,0.00,0.0,10.2
2005-08-26,3,73.0,0.00,0.00,0.00,0.0,12.0
2005-08-27,3,74.0,0.00,0.00,0.00,0.0,13.9
2005-08-28,53,74.6,1.20,1.20,0.00,5.0,9.3
2005-08-29,3,76.2,0.00,0.00,0.00,0.0,10.1
2005-08-30,53,76.8,2.60,2.60,0.00,16.0,11.8
2005-08-31,53,80.2,4.60,4.60,0.00,18.0,19.4
2005-09-01,3,75.8,0.00,0.00,0.00,0.0,12.6
2005-09-02,3,76.6,0.00,0.00,0.00,0.0,9.0
2005-09-03,3,74.6,0.00,0.00,0.00,0.0,12.7
2005-09-04,1,74.2,0.00,0.00,0.00,0.0,9.0
2005-09-05,3,71.8,0.00,0.00,0.00,0.0,11.3
2005-09-06,0,70.3,0.00,0.00,0.00,0.0,9.9
2005-09-07,0,69.9,0.00,0.00,0.00,0.0,10.4
2005-09-08,2,72.3,0.00,0.00,0.00,0.0,10.7
2005-09-09,3,73.1,0.00,0.00,0.00,0.0,9.6
2005-09-10,0,70.6,0.00,0.00,0.00,0.0,8.1
2005-09-11,1,69.3,0.00,0.00,0.00,0.0,10.3
2005-09-12,0,76.8,0.00,0.00,0.00,0.0,10.7
2005-09-13,0,77.8,0.00,0.00,0.00,0.0,10.5
2005-09-14,51,74.4,1.50,1.50,0.00,7.0,12.2
2005-09-15,53,76.0,4.30,4.30,0.00,14.0,6.9
2005-09-16,53,75.3,2.90,2.90,0.00,11.0,10.2
2005-09-17,53,75.8,1.80,1.80,0.00,6.0,9.0
2005-09-18,3,74.0,0.00,0.00,0.00,0.0,8.2
2005-09-19,3,75.0,0.00,0.00,0.00,0.0,8.7
2005-09-20,3,75.9,0.00,0.00,0.00,0.0,15.5
2005-09-21,0,73.2,0.00,0.00,0.00,0.0,9.9
2005-09-22,0,72.6,0.00,0.00,0.00,0.0,13.7
2005-09-23,3,76.3,0.00,0.00,0.00,0.0,13.7
2005-09-24,3,66.4,0.00,0.00,0.00,0.0,13.4
2005-09-25,3,65.9,0.00,0.00,0.00,0.0,11.7
2005-09-26,61,72.0,4.90,4.90,0.00,6.0,16.7
2005-09-27,51,68.7,0.20,0.20,0.00,1.0,15.0
2005-09-28,3,64.3,0.00,0.00,0.00,0.0,13.3
2005-09-29,61,67.2,2.00,2.00,0.00,4.0,22.0
2005-09-30,3,58.4,0.00,0.00,0.00,0.0,11.2
2005-10-01,0,61.1,0.00,0.00,0.00,0.0,7.3
2005-10-02,3,64.1,0.00,0.00,0.00,0.0,6.8
2005-10-03,3,65.0,0.00,0.00,0.00,0.0,7.6
2005-10-04,2,66.5,0.00,0.00,0.00,0.0,6.1
2005-10-05,3,67.8,0.00,0.00,0.00,0.0,6.4
2005-10-06,3,68.7,0.00,0.00,0.00,0.0,7.9
2005-10-07,61,70.9,6.20,6.20,0.00,11.0,14.4
2005-10-08,65,72.0,80.90,80.90,0.00,24.0,20.0
2005-10-09,53,59.5,0.60,0.60,0.00,1.0,12.3
2005-10-10,55,60.5,3.20,3.20,0.00,5.0,8.9
2005-10-11,61,60.0,9.10,9.10,0.00,15.0,14.8
2005-10-12,65,56.1,68.80,68.80,0.00,24.0,20.8
2005-10-13,63,59.9,26.80,26.80,0.00,20.0,21.9
2005-10-14,63,61.6,102.00,102.00,0.00,24.0,17.0
2005-10-15,61,62.4,4.30,4.30,0.00,3.0,18.1
2005-10-16,3,57.0,0.00,0.00,0.00,0.0,22.2
2005-10-17,2,55.6,0.00,0.00,0.00,0.0,18.3
2005-10-18,51,57.5,0.60,0.60,0.00,2.0,15.0
2005-10-19,3,57.6,0.00,0.00,0.00,0.0,13.6
2005-10-20,3,54.6,0.00,0.00,0.00,0.0,11.7
2005-10-21,51,52.7,0.10,0.10,0.00,1.0,3.7
2005-10-22,61,52.5,23.60,23.60,0.00,20.0,17.0
2005-10-23,61,49.8,3.90,3.90,0.00,5.0,16.3
2005-10-24,61,47.6,9.80,9.80,0.00,6.0,20.3
2005-10-25,63,46.9,23.90,23.90,0.00,24.0,27.4
2005-10-26,51,44.9,2.20,2.20,0.00,7.0,19.2
2005-10-27,3,44.2,0.00,0.00,0.00,0.0,10.9
2005-10-28,3,43.4,0.00,0.00,0.00,0.0,7.2
2005-10-29,3,42.7,0.00,0.00,0.00,0.0,14.0
2005-10-30,2,50.9,0.00,0.00,0.00,0.0,13.2
2005-10-31,2,51.7,0.00,0.00,0.00,0.0,8.4
2005-11-01,3,53.6,0.00,0.00,0.00,0.0,12.9
2005-11-02,53,50.9,0.60,0.60,0.00,2.0,14.9
2005-11-03,2,50.5,0.00,0.00,0.00,0.0,18.4
2005-11-04,3,54.5,0.00,0.00,0.00,0.0,11.5
2005-11-05,3,56.9,0.00,0.00,0.00,0.0,7.6
2005-11-06,53,57.1,1.20,1.20,0.00,2.0,17.2
2005-11-07,3,54.2,0.00,0.00,0.00,0.0,14.3
2005-11-08,3,51.9,0.00,0.00,0.00,0.0,9.6
2005-11-09,61,52.5,1.90,1.90,0.00,2.0,15.2
2005-11-10,63,52.3,10.60,10.60,0.00,7.0,18.0
2005-11-11,3,41.8,0.00,0.00,0.00,0.0,14.9
2005-11-12,1,43.7,0.00,0.00,0.00,0.0,8.3
2005-11-13,3,50.5,0.00,0.00,0.00,0.0,12.8
2005-11-14,51,55.4,0.40,0.40,0.00,1.0,10.0
2005-11-15,51,56.1,0.50,0.50,0.00,2.0,12.1
2005-11-16,61,62.1,7.10,7.10,0.00,5.0,21.6
2005-11-17,61,43.8,2.90,2.90,0.00,4.0,13.3
2005-11-18,1,35.9,0.00,0.00,0.00,0.0,11.4
2005-11-19,3,36.7,0.00,0.00,0.00,0.0,8.2
2005-11-20,2,42.5,0.00,0.00,0.00,0.0,9.4
2005-11-21,61,44.2,5.40,5.40,0.00,6.0,7.8
2005-11-22,63,42.5,22.80,22.80,0.00,18.0,21.8
2005-11-23,3,32.8,0.00,0.00,0.00,0.0,18.6
2005-11-24,71,38.9,2.00,2.20,0.14,6.0,22.9
2005-11-25,2,27.1,0.00,0.00,0.00,0.0,20.4
2005-11-26,3,32.0,0.00,0.00,0.00,0.0,6.8
2005-11-27,3,41.1,0.00,0.00,0.00,0.0,6.3
2005-11-28,51,52.1,0.90,0.90,0.00,3.0,11.5
2005-11-29,55,58.5,3.50,3.50,0.00,10.0,21.6
2005-11-30,63,55.7,17.00,17.00,0.00,8.0,20.8
2005-12-01,3,41.2,0.00,0.00,0.00,0.0,12.1
2005-12-02,3,37.2,0.00,0.00,0.00,0.0,20.4
2005-12-03,3,31.9,0.00,0.00,0.00,0.0,17.5
2005-12-04,75,31.4,0.90,8.10,5.04,9.0,10.1
2005-12-05,73,29.0,0.00,0.80,0.63,4.0,7.5
2005-12-06,73,30.8,0.00,3.90,2.80,9.0,12.9
2005-12-07,3,24.8,0.00,0.00,0.00,0.0,19.0
2005-12-08,3,22.6,0.00,0.00,0.00,0.0,13.3
2005-12-09,75,31.3,9.10,17.80,6.09,10.0,19.6
2005-12-10,3,24.4,0.00,0.00,0.00,0.0,10.2
2005-12-11,3,27.4,0.00,0.00,0.00,0.0,10.6
2005-12-12,2,25.4,0.00,0.00,0.00,0.0,10.9
2005-12-13,0,17.0,0.00,0.00,0.00,0.0,12.1
2005-12-14,3,14.8,0.00,0.00,0.00,0.0,11.9
2005-12-15,53,24.8,0.80,0.80,0.00,2.0,14.9
2005-12-16,63,43.1,21.80,21.80,0.00,11.0,24.0
2005-12-17,3,32.6,0.00,0.00,0.00,0.0,10.1
2005-12-18,3,31.6,0.00,0.00,0.00,0.0,6.9
2005-12-19,71,30.0,0.00,0.00,0.07,0.0,13.7
2005-12-20,2,26.6,0.00,0.00,0.00,0.0,12.5
2005-12-21,3,27.3,0.00,0.00,0.00,0.0,12.3
2005-12-22,3,29.5,0.00,0.00,0.00,0.0,11.2
2005-12-23,3,36.4,0.00,0.00,0.00,0.0,12.4
2005-12-24,3,38.4,0.00,0.00,0.00,0.0,7.8
2005-12-25,63,42.4,17.10,17.10,0.00,8.0,11.9
2005-12-26,63,43.8,6.20,6.20,0.00,9.0,17.0
2005-12-27,2,36.2,0.00,0.00,0.00,0.0,17.2
2005-12-28,3,37.8,0.00,0.00,0.00,0.0,10.1
2005-12-29,63,44.0,14.10,14.10,0.00,13.0,11.0
2005-12-30,51,38.5,0.20,0.20,0.00,1.0,15.7
2005-12-31,73,32.8,2.10,4.70,1.82,9.0,7.5
2006-01-01,71,34.0,0.00,0.10,0.07,1.0,6.5
2006-01-02,61,36.6,7.50,7.50,0.00,7.0,15.2
2006-01-03,71,37.0,18.90,19.00,0.07,22.0,21.9
2006-01-04,3,33.4,0.00,0.00,0.00,0.0,13.4
2006-01-05,51,40.5,1.60,1.60,0.00,8.0,10.7
2006-01-06,3,35.2,0.00,0.00,0.00,0.0,11.9
2006-01-07,3,28.9,0.00,0.00,0.00,0.0,11.9
2006-01-08,71,35.3,0.10,0.40,0.21,2.0,9.4
2006-01-09,3,45.6,0.00,0.00,0.00,0.0,12.1
2006-01-10,3,38.4,0.00,0.00,0.00,0.0,9.1
2006-01-11,53,42.6,1.40,1.40,0.00,6.0,15.1
2006-01-12,61,46.2,2.10,2.10,0.00,2.0,14.2
2006-01-13,3,43.0,0.00,0.00,0.00,0.0,10.5
2006-01-14,61,49.7,24.70,24.70,0.00,24.0,27.3
2006-01-15,75,25.0,3.30,8.50,3.71,10.0,28.8
2006-01-16,3,22.4,0.00,0.00,0.00,0.0,15.3
2006-01-17,3,31.0,0.00,0.00,0.00,0.0,16.3
2006-01-18,63,46.7,20.70,20.70,0.00,16.0,30.3
2006-01-19,3,36.6,0.00,0.00,0.00,0.0,16.4
2006-01-20,3,43.5,0.00,0.00,0.00,0.0,12.2
2006-01-21,3,45.8,0.00,0.00,0.00,0.0,19.3
2006-01-22,3,34.1,0.00,0.00,0.00,0.0,11.4
2006-01-23,73,37.2,21.70,23.10,0.98,16.0,10.8
2006-01-24,3,35.6,0.00,0.00,0.00,0.0,9.7
2006-01-25,53,37.2,1.20,1.20,0.00,2.0,16.4
2006-01-26,2,30.9,0.00,0.00,0.00,0.0,17.9
2006-01-27,0,30.7,0.00,0.00,0.00,0.0,12.4
2006-01-28,3,39.3,0.00,0.00,0.00,0.0,11.7
2006-01-29,53,41.4,2.60,2.60,0.00,5.0,15.8
2006-01-30,3,45.9,0.00,0.00,0.00,0.0,12.0
2006-01-31,55,39.3,7.80,7.80,0.00,17.0,13.3
2006-02-01,3,37.5,0.00,0.00,0.00,0.0,12.7
2006-02-02,3,38.9,0.00,0.00,0.00,0.0,10.7
2006-02-03,63,50.0,14.10,14.10,0.00,7.0,21.3
2006-02-04,63,43.5,12.10,12.10,0.00,8.0,17.5
2006-02-05,61,45.5,7.10,7.10,0.00,7.0,18.1
2006-02-06,3,35.4,0.00,0.00,0.00,0.0,22.8
2006-02-07,3,35.1,0.00,0.00,0.00,0.0,15.4
2006-02-08,3,31.2,0.00,0.00,0.00,0.0,8.2
2006-02-09,3,29.3,0.00,0.00,0.00,0.0,11.4
2006-02-10,3,30.2,0.00,0.00,0.00,0.0,11.3
2006-02-11,73,32.8,0.00,2.90,2.17,7.0,17.9
2006-02-12,75,26.1,0.00,18.00,12.60,19.0,24.2
2006-02-13,3,22.4,0.00,0.00,0.00,0.0,13.7
2006-02-14,3,27.2,0.00,0.00,0.00,0.0,11.4
2006-02-15,3,31.8,0.00,0.00,0.00,0.0,7.9
2006-02-16,3,37.1,0.00,0.00,0.00,0.0,12.2
2006-02-17,53,44.8,1.30,1.30,0.00,4.0,23.2
2006-02-18,3,29.0,0.00,0.00,0.00,0.0,18.0
2006-02-19,1,21.9,0.00,0.00,0.00,0.0,18.2
2006-02-20,3,27.3,0.00,0.00,0.00,0.0,9.8
2006-02-21,2,31.3,0.00,0.00,0.00,0.0,14.1
2006-02-22,3,33.9,0.00,0.00,0.00,0.0,10.3
2006-02-23,51,36.4,0.50,0.50,0.00,2.0,8.0
2006-02-24,51,33.1,0.40,0.40,0.00,3.0,25.7
2006-02-25,71,33.8,0.30,0.70,0.28,2.0,20.7
2006-02-26,3,24.3,0.00,0.00,0.00,0.0,20.0
2006-02-27,3,23.0,0.00,0.00,0.00,0.0,18.8
2006-02-28,3,26.3,0.00,0.00,0.00,0.0,14.8
2006-03-01,3,29.7,0.00,0.00,0.00,0.0,11.4
2006-03-02,73,30.8,3.90,8.60,3.36,10.0,12.2
2006-03-03,1,26.7,0.00,0.00,0.00,0.0,21.5
2006-03-04,2,29.6,0.00,0.00,0.00,0.0,18.4
2006-03-05,2,34.4,0.00,0.00,0.00,0.0,14.9
2006-03-06,3,32.7,0.00,0.00,0.00,0.0,8.9
2006-03-07,3,33.5,0.00,0.00,0.00,0.0,9.4
2006-03-08,3,34.3,0.00,0.00,0.00,0.0,8.5
2006-03-09,3,44.2,0.00,0.00,0.00,0.0,13.5
2006-03-10,51,57.1,0.30,0.30,0.00,1.0,18.2
2006-03-11,3,49.5,0.00,0.00,0.00,0.0,12.6
2006-03-12,61,49.4,8.90,8.90,0.00,8.0,9.0
2006-03-13,3,51.4,0.00,0.00,0.00,0.0,8.5
2006-03-14,53,53.3,2.90,2.90,0.00,6.0,19.6
2006-03-15,3,39.2,0.00,0.00,0.00,0.0,23.1
2006-03-16,3,38.3,0.00,0.00,0.00,0.0,15.5
2006-03-17,3,36.0,0.00,0.00,0.00,0.0,12.6
2006-03-18,3,34.5,0.00,0.00,0.00,0.0,17.6
2006-03-19,3,34.1,0.00,0.00,0.00,0.0,16.4
2006-03-20,3,33.4,0.00,0.00,0.00,0.0,16.5
2006-03-21,3,33.2,0.00,0.00,0.00,0.0,12.8
2006-03-22,3,37.1,0.00,0.00,0.00,0.0,14.6
2006-03-23,3,39.6,0.00,0.00,0.00,0.0,12.8
2006-03-24,3,40.2,0.00,0.00,0.00,0.0,8.8
2006-03-25,3,40.1,0.00,0.00,0.00,0.0,12.4
2006-03-26,51,42.2,1.50,1.50,0.00,9.0,11.7
2006-03-27,3,44.6,0.00,0.00,0.00,0.0,11.3
2006-03-28,3,42.2,0.00,0.00,0.00,0.0,8.6
2006-03-29,2,45.0,0.00,0.00,0.00,0.0,8.6
2006-03-30,3,49.1,0.00,0.00,0.00,0.0,9.5
