the_geom,PHYSICALID,L_LOW_HN,L_HIGH_HN,R_LOW_HN,R_HIGH_HN,L_ZIP,R_ZIP,STATUS,BIKE_LANE,TRAFDIR,RW_TYPE,PRE_TYPE,POST_TYPE,OBJECTID,FCC,Left side Block Face ID,Right Side Block Face ID,Average Travel Time,Roadway Jurisdiction,NOMINALDIR,ACCESSIBLE,NONPED,Borough Code,Borough Indicator,Segloc Status,San District Inc,Left Side Subset,Right Side Subset,Continuous Parity Flag,Twisted Parity Flag,Posted Speed,Segment Length,Street Width,Street Width IRR,Special Disaster,Fire Lane,CREATED_DATE,MODIFIED_DATE,WITHIN_BNDY_DIST,TRUCK ROUTE TYPE,Collection Method,FROM_LEVEL_CODE,TO_LEVEL_CODE,B5SC,Snow Priority,JOINID,BPHYS_ID,Cartography Display Level,Number Travel Lanes,Number Park Lanes,Number Total Lane,Pre-Modifier,Pre-Directional,Post Directional,Post Modifier,Full Street Name,BIKE TRAFFIC DIRECTION,SHAPE__Length,GlobalID,SEGMENT_TYPE,SEGMENT_TYPE_VALUE,STREET NAME,Street Name Label,nearest_station,normalized_street_name,in_dot_dataset
"MULTILINESTRING ((-73.907397005993 40.863393432912, -73.907338549146 40.863389532812, -73.907280453145 40.863383251898, -73.9072228861 40.863374608343), (-73.9072228861 40.863374608343, -73.907166014644 40.86336362721, -73.907110003286 40.863350340222, -73.907055014104 40.863334785828))",201658,,,,,10468.0,10468.0,2,,NV,6,,,132633,,,,,,,,,2,,,,,,,N,,97.40095116,,,,,11/24/2023 01:53:43 PM +0000,,,,,13,13,201348,,,,,,,,,,,,DEVOE PARK PATH,,39.2032413691703,d9210c2a-6bcb-45a3-9bf7-8d579fc699b7,,,DEVOE PARK PATH,DEVOE PARK PATH,5,2-devoe park path,False
"MULTILINESTRING ((-73.872631073531 40.871676582331, -73.872539985081 40.871649395969, -73.87244656448 40.871621512573, -73.872193785026 40.871549237198, -73.872106662293 40.871517442808))",195753,,,,,10467.0,10467.0,2,1.0,NV,6,,,121195,,,,,,,,D,2,,,,,,,N,,,,,,,05/06/2011 04:37:25 PM +0000,10/11/2022 09:44:52 AM +0000,,,,13,13,200106,V,,,,,,,,,,,BRONX RIVER GREENWAY,TW,62.93399067815055,2cf62d06-0958-4111-a3c5-6b9b43dc3b53,,,BRONX RIVER GREENWAY,BRONX RIVER GREENWAY,5,2-bronx river greenway,False
"MULTILINESTRING ((-73.83093011436 40.583941675928, -73.830948341982 40.583987467517))",201332,,,,,11694.0,11694.0,2,,NV,6,,,132468,,,,,,,,,4,,,,,,,N,,17.4343564,,,,,10/11/2023 01:46:31 PM +0000,09/23/2024 02:49:43 PM +0000,,,,13,13,401297,,,,,,,,,,,,BEACH 108 STREET GREENWAY,,7.012057149135042,759bf2f4-fb57-4949-b512-50c127f69896,,,BEACH 108 STREET GREENWAY,BEACH 108 STREET GREENWAY,3,4-beach 108 street greenway,False
"MULTILINESTRING ((-74.148534314252 40.573041872409, -74.148461998946 40.572797002591, -74.148435907402 40.572738965608, -74.148359444966 40.572600486046, -74.148314365297 40.572564909488, -74.148251960134 40.572521437142, -74.148236313109 40.572489782132, -74.1481903676 40.572187758299))",176786,,,,,10314.0,10314.0,2,,NV,6,,,112993,,,,,,,,D,5,,,,4C,4C,,N,,1036.19789039,,,,,03/25/2011 04:36:32 PM +0000,10/24/2016 12:06:05 PM +0000,,,,13,13,500306,,,,,,,,,,,,LATOURETTE PARK GREENWAY,,133.94858748273617,291f6881-530e-4600-a2d1-1a93c3d95417,,,LATOURETTE PARK GREENWAY,LATOURETTE PARK GREENWAY,6,5-latourette park greenway,False
"MULTILINESTRING ((-73.923596124412 40.800048078018, -73.923584195217 40.800100237542))",176177,,,,,10035.0,10035.0,2,,NV,6,,,112713,,,,,,,,,1,,,,,,,N,,19.28840692,,,,,09/21/2016 04:09:25 PM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,100771,,,,,,,,,,,,PEDESTRIAN AND BIKE PATH LINK,,7.784403527666046,345ec60c-975f-4583-b286-74d2b1e761d1,,,PEDESTRIAN AND BIKE PATH LINK,PEDESTRIAN AND BIKE PATH LINK,4,1-pedestrian and bike path link,False
"MULTILINESTRING ((-73.969157350939 40.779154601124, -73.96914970125 40.779182683206))",196736,,,,,83.0,83.0,2,,NV,3,,,120677,,,,,,,,,1,,,,,,,N,,10.44829641,,,,,06/30/2022 04:03:18 PM +0000,10/11/2022 09:47:18 AM +0000,,,,13,13,100726,V,,,,,,,,,,,CENTRAL PARK BOW BRIDGE PATH,,4.215212078772384,41fd5356-761a-400e-ab7d-0d81687dc603,,,CENTRAL PARK BOW BRIDGE PATH,CENTRAL PARK BOW BRIDGE PATH,1,1-central park bow bridge path,False
"MULTILINESTRING ((-73.937125546639 40.768327303115, -73.93651364487 40.767984376617, -73.936185078803 40.767700054024))",179489,10-001,10-099,10-000,10-098,11106.0,11106.0,2,,TW,1,,,114275,,,,,,,,,4,,,,3E,3E,,N,25.0,674.90385762,,,,,11/29/2007 12:00:00 AM +0000,06/17/2021 03:22:19 PM +0000,,,,13,13,437290,V,,,,,,,,,,,BROADWAY,,140.27386805061786,2d8e5f13-5134-4694-8434-9d1441177238,,,BROADWAY,BROADWAY,4,4-broadway,False
"MULTILINESTRING ((-73.99661865828 40.700993245727, -73.996512637956 40.701333413683, -73.996258252651 40.701663992904, -73.996093877046 40.701929052391, -73.99574674445 40.702766960008))",178601,,,,,11201.0,11201.0,2,1.0,NV,6,,,113793,,0.0,0.0,,,,,D,1,,,,,,,N,,,0.0,,,,04/12/2011 01:33:21 PM +0000,02/17/2021 04:38:22 PM +0000,,,,13,13,101259,,,,,0.0,0.0,0.0,,,,,BROOKLYN BRIDGE PARK GREENWAY,TW,279.49207325225746,de2839ef-f4c3-475b-9397-1e9f21c2424a,,,BROOKLYN BRIDGE PARK GREENWAY,BROOKLYN BRIDGE PARK GREENWAY,1,1-brooklyn bridge park greenway,False
"MULTILINESTRING ((-73.864739786219 40.857437539449, -73.864671545639 40.857913509818))",176630,,,,,10467.0,10467.0,2,,NV,6,,,112926,,,,,,,,,2,,,,,,,N,,174.43869579,,,,,10/11/2016 01:42:04 PM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,200562,,,,,,,,,,,,PEDESTRIAN AND BIKE PATH LINK,,70.46513405592255,942b2d6d-ba62-450d-a932-dc5336b9e351,,,PEDESTRIAN AND BIKE PATH LINK,PEDESTRIAN AND BIKE PATH LINK,5,2-pedestrian and bike path link,False
"MULTILINESTRING ((-73.884352460375 40.630234424832, -73.884336114912 40.63044095553, -73.884296574341 40.630645656029, -73.884234130207 40.630847017045, -73.884149242924 40.631043553927, -73.88404253839 40.631233817608, -73.883914803363 40.631416405285, -73.883766979667 40.631589970761), (-73.883766979667 40.631589970761, -73.883665798541 40.631686865594, -73.883558291577 40.631779722051, -73.883444736014 40.631868300692), (-73.883444736014 40.631868300692, -73.883029033943 40.632119297514), (-73.883029033943 40.632119297514, -73.88288888862 40.632205427997, -73.882759430942 40.632300774238, -73.882641701301 40.632404569946, -73.882536645836 40.632515980925, -73.882445108829 40.632634111782), (-73.882445108829 40.632634111782, -73.882210762026 40.63296700188), (-73.882210762026 40.63296700188, -73.88212276507 40.633077299198, -73.882029020405 40.633184812687, -73.881929679535 40.633289368607), (-73.881929679535 40.633289368607, -73.881360013781 40.633887056135, -73.88082285888 40.63450196556, -73.88031911111 40.635133070404), (-73.88031911111 40.635133070404, -73.879884122937 40.635739731756, -73.879481915162 40.636359378349, -73.879113154847 40.636990982149), (-73.879113154847 40.636990982149, -73.879007382208 40.637176553746, -73.878916837463 40.63736674197, -73.878841865494 40.637560822368), (-73.878841865494 40.637560822368, -73.87880882815 40.637617981342, -73.878616260647 40.638009672697, -73.878535233182 40.638174485271))",174200,,,,,11236.0,11236.0,2,1.0,NV,6,,,111929,,,,,,,,D,3,,,,,,,N,,,,,,,04/07/2011 03:28:59 PM +0000,10/04/2023 11:34:55 AM +0000,,,,13,13,300093,V,,,,,,,,,,,SHORE PARKWAY GREENWAY,TW,1352.3316899548092,c8f159da-260c-4500-b433-12d351e273f5,,,SHORE PARKWAY GREENWAY,SHORE PARKWAY GREENWAY,2,3-shore parkway greenway,False
"MULTILINESTRING ((-74.032607238083 40.610466043318, -74.032828561624 40.610441037757))",187174,,,,,11209.0,11209.0,2,,FT,9,,,116795,,,,,,,,V,3,,,,3E,3E,,N,50.0,62.12281518,,,,,09/20/2019 03:42:16 PM +0000,05/01/2023 12:03:36 PM +0000,,,,21,21,301258,V,,,,,,,,,,,VERRAZZANO BR UPPER LEVEL EN GOE,,24.908982496082896,af16734e-55ba-4f06-941f-0a5bdac68953,,,VERRAZZANO BR UPPER LEVEL EN GOE,VERRAZZANO BR UPPER LEVEL EN GOE,1,3-verrazzano br upper level en goe,False
"MULTILINESTRING ((-73.99885914132 40.708463618317, -73.998827950074 40.708436616658, -73.99878434965 40.708403648885))",176644,,,,,10002.0,10002.0,2,,NV,6,,,112934,,,,,,,,,1,,,,,,,N,,18.74179972,,,,,10/11/2016 04:18:56 PM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,100771,,,,,,,,,,,,PEDESTRIAN AND BIKE PATH LINK,,12.125989052678973,a82e6a2d-6832-4fd5-b6c6-a4a6177f3a63,,,PEDESTRIAN AND BIKE PATH LINK,PEDESTRIAN AND BIKE PATH LINK,1,1-pedestrian and bike path link,False
"MULTILINESTRING ((-73.830610944752 40.703188038376, -73.830735637616 40.703510251575))",168759,,,,,11415.0,11415.0,2,,TW,10,,,109606,,,,,,,,,4,,H,,,,,N,,122.37711764,,,,,10/05/2015 02:45:04 PM +0000,11/07/2015 12:00:00 AM +0000,,,,13,13,413170,,,,,,,,,,,,ALLEY,,49.30816659997664,b9f2de8d-215f-439d-808d-86fca70f4974,,,ALLEY,ALLEY,3,4-alley,False
"MULTILINESTRING ((-73.991731149759 40.709629662893, -73.991714877193 40.709596126825))",134191,,,,,10002.0,10002.0,2,1.0,NV,3,,,102729,,0.0,0.0,,,,,D,1,,,,,,,N,,,0.0,,,,05/19/2011 03:07:14 PM +0000,04/19/2018 03:17:01 PM +0000,,,,19,19,197950,V,,,,0.0,0.0,0.0,,,,,MANHATTAN BRIDGE BIKE PATH,TW,5.24750212481483,cb0ab080-59ad-4188-8f02-79905ed8c683,,,MANHATTAN BRIDGE BIKE PATH,MANHATTAN BRIDGE BIKE PATH,1,1-manhattan bridge bike path,False
"MULTILINESTRING ((-73.8677128121 40.882540553349, -73.867696323226 40.882551695281, -73.867678585085 40.882561670862, -73.867659740427 40.882570399812, -73.867639940907 40.882577811883, -73.867619345863 40.882583847428, -73.867598121039 40.882588457875, -73.867576437242 40.882591606121, -73.867554468976 40.882593266829, -73.867532393035 40.882593426636, -73.867510387076 40.882592084255, -73.867488628195 40.88258925049, -73.867467291501 40.882584948144), (-73.867467291501 40.882584948144, -73.867416642498 40.882536099181, -73.867372267412 40.882483853182, -73.867334559158 40.882428672747, -73.867303851616 40.882371046456), (-73.867303851616 40.882371046456, -73.867229467936 40.882318755814))",129753,,,,,10467.0,10467.0,2,,NV,6,,,101615,,,,,,,,D,2,,,,,,,N,,,,,,,05/06/2011 04:01:41 PM +0000,10/16/2017 10:42:06 AM +0000,,,,13,13,200106,,,,,,,,,,,,BRONX RIVER GREENWAY,,77.3866037885953,804b728d-b37e-49c9-8f87-c24b14685e5b,,,BRONX RIVER GREENWAY,BRONX RIVER GREENWAY,5,2-bronx river greenway,False
"MULTILINESTRING ((-73.931962913923 40.830010500266, -73.931938945368 40.830690990929))",196959,,,,,10452.0,10452.0,2,,FT,9,,,120975,,,,,,,,,2,,,,,,,N,,208.28145229,,,,,08/11/2022 09:45:50 AM +0000,10/10/2024 10:09:48 AM +0000,,,,13,13,210650,V,,,,,,,,,,,MAJOR DEEGAN EP ET 7 N-S NB,,100.15051863843752,05ea9d7a-3f73-4147-ab16-d151f7323cc5,,,MAJOR DEEGAN EP ET 7 N-S NB,MAJOR DEEGAN EP ET 7 N-S NB,5,2-major deegan ep et 7 north south nb,False
"MULTILINESTRING ((-73.761447991402 40.591992704648, -73.762336634008 40.591908572508, -73.763857421314 40.591762301785))",75776,29-001,31-099,29-000,31-098,11691.0,11691.0,2,1.0,NV,5,,,68894,,,,,,,,D,4,,,,2D,2D,,N,,248.69889734,,,,,11/29/2007 12:00:00 AM +0000,04/19/2018 02:58:16 PM +0000,,,,13,13,436290,,,,,,,,,,,,BOARDWALK,TW,270.3349507973386,1896975f-eb1d-4515-8475-5a1152b87a17,,,BOARDWALK,BOARDWALK,3,4-boardwalk,False
"MULTILINESTRING ((-73.765653740787 40.591588791374, -73.766756444125 40.591485574349))",75779,34-001,34-099,34-000,34-098,11691.0,11691.0,2,1.0,NV,5,,,68897,,,,,,,,D,4,,,,2E,2E,,N,,308.55581363,,,,,11/29/2007 12:00:00 AM +0000,04/19/2018 02:58:16 PM +0000,,,,13,13,436290,,,,,,,,,,,,BOARDWALK,TW,123.68142797135042,7aec806f-de29-4aa2-85e0-24148f09737a,,,BOARDWALK,BOARDWALK,3,4-boardwalk,False
"MULTILINESTRING ((-74.008734968762 40.743234932775, -74.008914465669 40.743093242193))",132043,,,,,10011.0,10011.0,2,,NV,6,,,102216,,,,,,,,D,1,,,,,,,N,,,,,,,05/19/2011 03:00:34 PM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,100771,,,,,,,,,,,,PEDESTRIAN AND BIKE PATH LINK,,28.855968483300444,19005881-6006-483e-bf08-74e0e80c363a,,,PEDESTRIAN AND BIKE PATH LINK,PEDESTRIAN AND BIKE PATH LINK,1,1-pedestrian and bike path link,False
"MULTILINESTRING ((-73.998750090913 40.691612416471, -73.998767366785 40.691629018125, -73.998882705502 40.691761744263, -73.998982699423 40.691901500104, -73.999066326607 40.692046713936, -73.999132954437 40.69219572308), (-73.999132954437 40.69219572308, -73.999137530851 40.692211110048, -73.99914200507 40.692226514417, -73.999146376979 40.692241935792), (-73.999146376979 40.692241935792, -73.99920508314 40.692462529761, -73.999237632746 40.692686235649, -73.999243764876 40.692911260186, -73.999223430373 40.693135799549), (-73.999223430373 40.693135799549, -73.999186861694 40.693506005572))",193085,,,,,11201.0,11201.0,2,,FT,9,,,119643,,1922602094.0,1922603739.0,,,,,V,3,,,,2A,2A,,N,,,22.0,,,,08/20/2012 02:34:43 PM +0000,04/10/2024 01:15:28 PM +0000,,3.0,,13,13,311170,C,,,,1.0,0.0,1.0,,,,,BQE EB ENTRANCE ATLANTIC AVE,,289.77167958604593,fa87da17-3d4a-4fb8-bcc1-96dcd845efa4,,,BQE EB ENTRANCE ATLANTIC AVE,BQE EB ENTRANCE ATLANTIC AVE,1,3-bqe eb entrance atlantic avenue,False
"MULTILINESTRING ((-73.96914970125 40.779182683206, -73.969125771405 40.779251322183))",196733,,,,,83.0,83.0,2,,NV,3,,,121257,,,,,,,,,1,,I,,,,,N,,25.87077851,,,,,06/30/2022 04:03:20 PM +0000,10/11/2022 09:47:18 AM +0000,,,,13,13,100726,V,,,,,,,,,,,CENTRAL PARK BOW BRIDGE PATH,,10.43621079197352,697f85a1-f193-4b1e-84b3-25637b862114,,,CENTRAL PARK BOW BRIDGE PATH,CENTRAL PARK BOW BRIDGE PATH,1,1-central park bow bridge path,False
"MULTILINESTRING ((-73.949344094099 40.741686337123, -73.949444168507 40.741775890262))",148210,,,,,11101.0,11101.0,2,,NV,3,,,104956,,,,,,,,,4,,,,3B,3B,,N,,28.67965017,,,,,06/27/2012 04:08:25 PM +0000,07/06/2020 11:11:45 AM +0000,,,F,15,13,458713,V,,,,,,,,,,,51 AV FOOTBRIDGE,,17.240312225907203,d745e683-97d9-4781-9c54-7c7ab4671062,,,51 AV FOOTBRIDGE,51 AV FOOTBRIDGE,1,4-51 avenue footbridge,False
"MULTILINESTRING ((-74.121619182708 40.624464809446, -74.121608921187 40.624476329202, -74.121513443045 40.624583556188, -74.1214409757 40.624690263573, -74.121425911248 40.624712432168))",66642,,,,,,,2,1.0,NV,6,,,60597,,,,,,,,D,5,,,,,,,N,,105.14786131,,,,,11/29/2007 12:00:00 AM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,510025,,,,,,,,,,,,CLOVE LAKES PARK PATH,TW,42.28662492004571,c27f241e-c169-49a5-bd72-b675b94d762e,,,CLOVE LAKES PARK PATH,CLOVE LAKES PARK PATH,6,5-clove lakes park path,False
"MULTILINESTRING ((-73.766165306844 40.710318537038, -73.766241544335 40.710504195569))",203416,,,,,11423.0,11423.0,2,,NV,6,,,133404,,72263268.0,72263336.0,,,,,,4,,,,3E,3E,,N,,70.86628971,,,,,06/13/2024 10:49:34 AM +0000,06/13/2024 10:49:56 AM +0000,,,,13,13,401367,,,,,,,,,,,,PEDESTRIAN TUNNEL,,28.555431146058567,a2da23fa-d029-4913-953c-0325cb5bbd84,,,PEDESTRIAN TUNNEL,PEDESTRIAN TUNNEL,3,4-pedestrian tunnel,False
"MULTILINESTRING ((-73.986107954001 40.756568977102, -73.985822121299 40.757265715131))",4211,0,0,1492,1512,10036.0,10036.0,2,,NV,6,,,3502,,,,,,,,,1,,,,2A,2A,,N,,263.23272083,,,,,11/29/2007 12:00:00 AM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,113610,,,,10.0,,,,,,,,BROADWAY,,107.2219855880048,91c6a98b-820d-4123-8b63-a9d8d8521ad1,,,BROADWAY,BROADWAY,1,1-broadway,False
"MULTILINESTRING ((-74.021832596688 40.604550311631, -74.021624808291 40.604345016531, -74.019769347369 40.603639900543), (-74.019769347369 40.603639900543, -74.019712225501 40.603616875743, -74.019658088451 40.603589985978, -74.019607385125 40.603559454214, -74.019560535955 40.603525533616, -74.019517929418 40.60348850545, -74.019479918807 40.60344867675, -74.019446819307 40.603406377771))",203678,,,,,11209.0,11209.0,2,,FT,9,,,133513,,,,,,,,,3,,,,,,,N,,787.45471934,,,,,09/19/2024 10:36:05 AM +0000,10/21/2024 12:11:53 PM +0000,,,,13,13,310490,C,,,,,,,,,,,BELT PARKWAY EXIT 4 EB,,319.3865755715774,de3f6b88-5671-4f9d-b752-b36661571021,,,BELT PARKWAY EXIT 4 EB,BELT PARKWAY EXIT 4 EB,1,3-belt parkway exit 4 eb,False
"MULTILINESTRING ((-74.067282555852 40.588943397891, -74.067210568709 40.588899952406, -74.067076295222 40.589017971734, -74.067021486287 40.589058329215, -74.066957680868 40.589010713349, -74.067222891697 40.58878146472, -74.066812570939 40.588507065226))",176123,,,,,10305.0,10305.0,2,,NV,6,,,112674,,,,,,,,,5,,,,,,,N,,391.3417337,,,,,09/21/2016 12:34:45 PM +0000,05/02/2022 04:20:19 PM +0000,,,,13,13,500254,,,,,,,,,,,,PEDESTRIAN AND BIKE PATH LINK,,157.15109169413063,314f9ff3-175d-4dd5-a05e-6a301d4bc3e6,,,PEDESTRIAN AND BIKE PATH LINK,PEDESTRIAN AND BIKE PATH LINK,6,5-pedestrian and bike path link,False
"MULTILINESTRING ((-73.834639712842 40.856077163957, -73.834704707351 40.856069156323))",200923,,,,,10461.0,10461.0,2,,NV,6,,,132197,,,,,,,,D,2,,,,,,,N,,18.21470553,,,,,08/29/2023 09:17:21 AM +0000,09/23/2024 02:49:43 PM +0000,,,,13,13,200172,,,,,,,,,,,,HUTCHINSON RIVER GREENWAY,,7.330516205560084,8711f419-5535-4f58-8f5a-3de6d6587ed5,,,HUTCHINSON RIVER GREENWAY,HUTCHINSON RIVER GREENWAY,5,2-hutchinson river greenway,False
"MULTILINESTRING ((-73.840562833012 40.829015776054, -73.840562709254 40.829012165564, -73.840562992961 40.829008560281, -73.840563682049 40.829004986687, -73.840564771455 40.829001471033, -73.840566253177 40.828998039144, -73.840568116332 40.828994716229, -73.840570347234 40.828991526696, -73.840572929494 40.828988493975, -73.840575844145 40.828985640342, -73.840579069777 40.828982986761, -73.840582582695 40.828980552722, -73.840586357096 40.828978356105, -73.840590365254 40.828976413046, -73.840594577726 40.828974737818, -73.840598963569 40.828973342726, -73.840603490568 40.828972238018, -73.840608125467 40.828971431809), (-73.840608125467 40.828971431809, -73.840891857148 40.828862297191, -73.840925993714 40.828839481898))",129516,,,,,10465.0,10465.0,2,1.0,NV,6,,,101553,,,,,,,,,2,,,,,,,N,,,,,,,05/04/2011 01:08:11 PM +0000,04/19/2018 03:17:22 PM +0000,,,,13,13,200172,,,,,,,,,,,,HUTCHINSON RIVER GREENWAY,TW,49.520286977848365,e49e0c47-858f-44c7-aaf6-b55f32af1cf4,,,HUTCHINSON RIVER GREENWAY,HUTCHINSON RIVER GREENWAY,5,2-hutchinson river greenway,False
"MULTILINESTRING ((-73.987244103615 40.572504913949, -73.988367062851 40.572247284476, -73.989318039674 40.572014924797))",109408,0,2202,2101,2225,11224.0,11224.0,2,1.0,NV,5,,,98883,,,,,,,,D,3,,,,2B,2B,,N,,277.42480138,,,,,11/29/2007 12:00:00 AM +0000,03/30/2022 11:53:41 AM +0000,,,,13,13,320030,,,,,,,,,,W,,BOARDWALK  W,TW,241.7890659757122,e0aa9759-2ddc-4a20-b177-d2df082a2168,,,BOARDWALK,BOARDWALK W,2,3-boardwalk west,False
"MULTILINESTRING ((-73.832207019683 40.637777552202, -73.832141934398 40.637808396602, -73.832072403951 40.637841577867))",200428,,,,,11693.0,11693.0,2,,TW,8,,,131950,,,,,,,,,4,,,,,,,N,,22.77127238,,,,,06/22/2023 10:38:41 AM +0000,06/27/2023 03:04:04 PM +0000,,,,13,13,442850,,,,,,,,,,,,DRIVEWAY,,17.685525272482234,955e70ce-871f-4d11-addf-84101f09f087,,,DRIVEWAY,DRIVEWAY,3,4-driveway,False
"MULTILINESTRING ((-73.89825689721 40.813103036969, -73.898216823318 40.813229833492, -73.897894455309 40.813421884991, -73.897662301617 40.813591066495, -73.897411383155 40.813773103592, -73.896955187606 40.814165821762, -73.896725346644 40.81439280193))",200330,,,,,10455.0,10455.0,2,,TF,9,,,131869,,,,,,,,,2,,,,,,,N,,387.90084404,,,,,06/20/2023 09:48:23 AM +0000,08/26/2024 11:30:00 AM +0000,,,,13,17,200253,V,,,,,,,,,,,BRUCKNER EXPY WB ET 48,,258.3886216894949,60dd1521-e7a4-486d-9a63-c1ceee71cfd1,,,BRUCKNER EXPY WB ET 48,BRUCKNER EXPY WB ET 48,5,2-bruckner expy wb et 48,False
"MULTILINESTRING ((-73.871719082724 40.844595720098, -73.871709010418 40.844598484733, -73.871698681781 40.844600635857, -73.8716881615 40.84460216), (-73.8716881615 40.84460216, -73.871677515373 40.844603047425, -73.871666810186 40.844603292755, -73.871656112986 40.844602894453), (-73.871656112986 40.844602894453, -73.87161485884 40.844599071888))",173918,,,,,10462.0,10462.0,2,1.0,NV,6,,,111730,,,,,,,,,2,,,,,,,N,,17.78412938,,,,,06/17/2016 10:10:56 AM +0000,09/26/2023 09:48:14 AM +0000,,,,13,13,200106,,,,,,,,,,,,BRONX RIVER GREENWAY,TW,11.781216980600313,d72bf605-8f59-43da-be1d-7d10dc7ba9ea,,,BRONX RIVER GREENWAY,BRONX RIVER GREENWAY,5,2-bronx river greenway,False
"MULTILINESTRING ((-73.870017179577 40.771579921686, -73.870519014789 40.771805567149))",194666,,,,,11371.0,11371.0,2,,FT,9,,,121927,,,,,,,,V,4,,,,,,,N,,242.61262884,,,,,02/16/2022 03:15:20 PM +0000,10/11/2022 09:44:52 AM +0000,,,,13,13,410630,C,,,,,,,,,,,GRAND CENTRAL PARKWAY ET 7 WB,,64.96852390626363,32cf7cc7-3abc-4369-98d3-b34ea755c952,,,GRAND CENTRAL PARKWAY ET 7 WB,GRAND CENTRAL PARKWAY ET 7 WB,4,4-grand central parkway et 7 wb,False
"MULTILINESTRING ((-73.929885165372 40.791223346358, -73.929600720195 40.791209958758))",134930,,,,,10035.0,10035.0,2,,NV,6,,,102830,,,,,,,,D,1,,,,,,,N,,,,,,,07/03/2011 03:11:29 PM +0000,12/22/2015 12:00:00 AM +0000,,,,13,13,113585,,,,,,,,,,,,HARLEM RIVER PATHWAY,,31.72541864028619,fb0e9b38-1059-4f56-9f01-66614ea55df4,,,HARLEM RIVER PATHWAY,HARLEM RIVER PATHWAY,4,1-harlem river pathway,False
"MULTILINESTRING ((-73.936033402132 40.812083366123, -73.935889620759 40.812059984096))",179730,,,,,10037.0,10037.0,2,4.0,NV,6,,,114348,,,,,,,,D,1,,,,,,,N,,,,,,,05/13/2011 06:27:33 PM +0000,04/07/2017 02:30:09 PM +0000,,,,13,13,100248,,,,,,,,,,,,HARLEM RIVER DRIVE GREENWAY,TW,16.370966883102316,b1f68a07-0465-460d-ad7e-adc6603a2f37,,,HARLEM RIVER DRIVE GREENWAY,HARLEM RIVER DRIVE GREENWAY,4,1-harlem river drive greenway,False
"MULTILINESTRING ((-73.767489494655 40.735426670196, -73.767403664795 40.735450881777, -73.767292562591 40.735481946522))",126330,,,,,11364.0,11364.0,2,1.0,NV,6,,,100907,,,,,,,,D,4,,,,,,,N,,,,,,,04/15/2011 11:58:23 AM +0000,11/15/2022 11:01:18 AM +0000,,,,8,8,400080,,,,,,,,,,,,CUNNINGHAM PARK GREENWAY,TW,23.37815485090655,1e8f7040-52e5-4e77-b514-a16405c91ca2,,,CUNNINGHAM PARK GREENWAY,CUNNINGHAM PARK GREENWAY,3,4-cunningham park greenway,False
"MULTILINESTRING ((-74.04077997731 40.630377955723, -74.040744209135 40.630468945517, -74.040587654875 40.63083384615, -74.040391243243 40.631283455846, -74.040240370203 40.631622293054, -74.039824833041 40.632519106616, -74.039708009054 40.632775648089, -74.039577050897 40.633060185151, -74.039468854679 40.633273048351, -74.039189839588 40.633868315473, -74.038936435955 40.634374278793, -74.038725741828 40.634810860766, -74.038495109986 40.635282195775, -74.038277127559 40.635730556746, -74.038151977266 40.635959851801, -74.037870973003 40.636552075558, -74.037694670073 40.636909915502, -74.037540407811 40.637219623551, -74.037347568583 40.637615131762, -74.037231864449 40.637851598614, -74.037146464625 40.638025287311, -74.037015734686 40.638327763852, -74.036679688785 40.639066692047))",146844,,,,,11209.0,11209.0,2,1.0,NV,6,,,104674,,,,,,,,D,3,,,,,,,N,,,,,,,04/01/2011 03:20:08 PM +0000,04/19/2018 03:17:01 PM +0000,,,,13,13,300093,,,,,,,,,,W,,SHORE PARKWAY GREENWAY  W,TW,1354.017385157808,70fea470-5884-46dc-83c0-3ba746e024f4,,,SHORE PARKWAY GREENWAY,SHORE PARKWAY GREENWAY W,1,3-shore parkway greenway west,False
"MULTILINESTRING ((-74.090899358092 40.609158235541, -74.09133740549 40.609321824589, -74.091783218329 40.60947273559, -74.092236165259 40.609610754916), (-74.092236165259 40.609610754916, -74.092695610063 40.6097356899, -74.093160897058 40.609847360657, -74.093631367301 40.609945609105))",181574,,,,,10304.0,10304.0,2,,TF,9,,,114946,,,,,,,,V,5,,,,,,,N,,812.71485443,,,,,07/10/2017 12:15:31 PM +0000,12/19/2022 03:08:52 PM +0000,,3.0,,13,13,510520,C,,,,,,,,,,,STATEN ISLD EXPWY EB EN CLOVE RD,,325.98082920776756,206bbd68-c606-4e87-a7e9-b056593ee7ac,,,STATEN ISLD EXPWY EB EN CLOVE RD,STATEN ISLD EXPWY EB EN CLOVE RD,6,5-staten isld expwy eb en clove road,False
