normalized_street_name_season,normalized_street_name,roadwork_season,area,total_area,roadwork_factor
5-brabant street_summer_2024,5-brabant street,2024,318.0,5454.5,0.0583
5-bradford avenue_summer_2021,5-bradford avenue,2021,21309.7,10960.7,1.9442
5-bradley avenue_summer_2004,5-bradley avenue,2004,98742.2,18633.6,5.2991
5-bradley avenue_summer_2016,5-bradley avenue,2016,115601.4,18633.6,6.2039
5-braisted avenue_summer_2007,5-braisted avenue,2007,8531.1,8190.5,1.0416
5-braisted avenue_summer_2022,5-braisted avenue,2022,8297.8,8190.5,1.0131
5-brandis avenue_summer_2006,5-brandis avenue,2006,8782.3,3984.9,2.2039
5-brehaut avenue_summer_2023,5-brehaut avenue,2023,6296.0,5593.8,1.1255
5-brehaut avenue_summer_2024,5-brehaut avenue,2024,329.0,5593.8,0.0588
5-brenton place_summer_2011,5-brenton place,2011,1671.1,1953.2,0.8556
5-brenton place_summer_2022,5-brenton place,2022,128.0,1953.2,0.0655
5-brentwood avenue_summer_2023,5-brentwood avenue,2023,164.0,2472.2,0.0663
5-brewster street_summer_2024,5-brewster street,2024,2169.0,1996.9,1.0862
5-briarcliff road_summer_2019,5-briarcliff road,2019,3590.0,2170.5,1.654
5-briarwood road_summer_2010,5-briarwood road,2010,1038.9,1096.3,0.9476
5-briarwood road_summer_2023,5-briarwood road,2023,908.0,1096.3,0.8282
5-bridgetown street_summer_2009,5-bridgetown street,2009,18156.9,7471.6,2.4301
5-bridgetown street_summer_2019,5-bridgetown street,2019,18472.2,7471.6,2.4723
5-bridgetown street_summer_2024,5-bridgetown street,2024,270.0,7471.6,0.0361
5-brielle avenue_summer_2004,5-brielle avenue,2004,14360.0,24479.1,0.5866
5-brielle avenue_summer_2007,5-brielle avenue,2007,245814.2,24479.1,10.0418
5-brielle avenue_summer_2016,5-brielle avenue,2016,28579.4,24479.1,1.1675
5-brielle avenue_summer_2021,5-brielle avenue,2021,283891.8,24479.1,11.5973
5-brighton avenue_summer_2005,5-brighton avenue,2005,110766.3,14314.7,7.7379
5-brighton avenue_summer_2011,5-brighton avenue,2011,110766.3,14314.7,7.7379
5-bristol avenue_summer_2016,5-bristol avenue,2016,1996.5,2437.0,0.8192
5-britton avenue_summer_2012,5-britton avenue,2012,9969.5,10193.0,0.9781
5-britton avenue_summer_2023,5-britton avenue,2023,3696.0,10193.0,0.3626
5-britton avenue_summer_2024,5-britton avenue,2024,8413.0,10193.0,0.8254
5-britton street_summer_2024,5-britton street,2024,80.0,1402.3,0.057
5-broad street_summer_2017,5-broad street,2017,105716.2,15032.8,7.0324
5-broadway_summer_2003,5-broadway,2003,136592.9,20845.1,6.5528
5-broadway_summer_2005,5-broadway,2005,10070.1,20845.1,0.4831
5-broadway_summer_2011,5-broadway,2011,6630.3,20845.1,0.3181
5-broadway_summer_2018,5-broadway,2018,223644.9,20845.1,10.7289
5-broadway_summer_2024,5-broadway,2024,22862.0,20845.1,1.0968
5-broadway_summer_2025,5-broadway,2025,141.0,20845.1,0.0068
5-brook avenue_summer_2011,5-brook avenue,2011,84520.1,3919.5,21.564
5-brook street_summer_2007,5-brook street,2007,5435.3,4618.0,1.177
5-brook street_summer_2022,5-brook street,2022,4499.0,4618.0,0.9742
5-brook street_summer_2023,5-brook street,2023,753.7,4618.0,0.1632
5-brookfield avenue_summer_2012,5-brookfield avenue,2012,33524.4,16819.7,1.9932
5-brookfield avenue_summer_2022,5-brookfield avenue,2022,198.0,16819.7,0.0118
5-brookfield avenue_summer_2025,5-brookfield avenue,2025,16361.0,16819.7,0.9727
5-brooks place_summer_2022,5-brooks place,2022,1600.0,712.7,2.245
5-brooks place_summer_2024,5-brooks place,2024,238.0,712.7,0.3339
5-brookside avenue_summer_2009,5-brookside avenue,2009,9552.0,3736.3,2.5565
5-brower court_summer_2023,5-brower court,2023,1267.0,1496.4,0.8467
5-brower court_summer_2024,5-brower court,2024,758.0,1496.4,0.5065
5-brown place_summer_2009,5-brown place,2009,886.5,1172.9,0.7558
5-brown place_summer_2023,5-brown place,2023,900.0,1172.9,0.7673
5-browning avenue_summer_2005,5-browning avenue,2005,3797.3,2731.1,1.3904
5-bruckner avenue_summer_2013,5-bruckner avenue,2013,5920.0,4431.7,1.3358
5-brunswick street_summer_2009,5-brunswick street,2009,1638.6,2253.9,0.727
5-brunswick street_summer_2019,5-brunswick street,2019,2073.1,2253.9,0.9198
5-brunswick street_summer_2024,5-brunswick street,2024,270.0,2253.9,0.1198
5-bryan street_summer_2026,5-bryan street,2026,117.0,1482.0,0.0789
5-bryant avenue_summer_2011,5-bryant avenue,2011,8728.7,10990.4,0.7942
5-bryant avenue_summer_2020,5-bryant avenue,2020,14897.9,10990.4,1.3555
5-bryant avenue_summer_2022,5-bryant avenue,2022,100.0,10990.4,0.0091
5-bryant avenue_summer_2023,5-bryant avenue,2023,678.0,10990.4,0.0617
5-bryson avenue_summer_2009,5-bryson avenue,2009,16790.7,16065.5,1.0451
5-bryson avenue_summer_2023,5-bryson avenue,2023,15559.0,16065.5,0.9685
5-buchanan avenue_summer_2004,5-buchanan avenue,2004,3212.3,5097.5,0.6302
5-buchanan avenue_summer_2020,5-buchanan avenue,2020,7093.3,5097.5,1.3915
5-buchanan street_summer_2018,5-buchanan street,2018,10879.9,,
5-buel avenue_summer_2006,5-buel avenue,2006,20511.4,28254.3,0.726
5-buel avenue_summer_2012,5-buel avenue,2012,16397.0,28254.3,0.5803
5-buel avenue_summer_2021,5-buel avenue,2021,22653.8,28254.3,0.8018
5-buel avenue_summer_2022,5-buel avenue,2022,311.7,28254.3,0.011
5-buel avenue_summer_2024,5-buel avenue,2024,727.0,28254.3,0.0257
5-buffalo street_summer_2003,5-buffalo street,2003,14954.5,11183.3,1.3372
5-buffalo street_summer_2023,5-buffalo street,2023,10253.0,11183.3,0.9168
5-buffington avenue_summer_2025,5-buffington avenue,2025,6304.0,3264.0,1.9314
5-bunnell court_summer_2007,5-bunnell court,2007,8810.0,3369.6,2.6146
5-bunnell court_summer_2025,5-bunnell court,2025,1757.0,3369.6,0.5214
5-burbank avenue_summer_2020,5-burbank avenue,2020,10559.2,9873.5,1.0694
5-burbank avenue_summer_2022,5-burbank avenue,2022,97.0,9873.5,0.0098
5-burbank avenue_summer_2023,5-burbank avenue,2023,440.0,9873.5,0.0446
5-burgher avenue_summer_2006,5-burgher avenue,2006,765.8,16635.3,0.046
5-burgher avenue_summer_2010,5-burgher avenue,2010,33456.4,16635.3,2.0112
5-burgher avenue_summer_2021,5-burgher avenue,2021,41128.5,16635.3,2.4724
5-burgher avenue_summer_2024,5-burgher avenue,2024,1173.0,16635.3,0.0705
5-burgundy loop_summer_2025,5-burgundy loop,2025,420.0,1412.3,0.2974
5-burnside avenue_summer_2023,5-burnside avenue,2023,4853.0,4169.6,1.1639
5-burton avenue_summer_2023,5-burton avenue,2023,5758.2,5897.0,0.9765
5-burton court_summer_2022,5-burton court,2022,1522.0,1060.0,1.4358
5-bush avenue_summer_2013,5-bush avenue,2013,21628.8,4579.4,4.7231
5-butler boulevard_summer_2021,5-butler boulevard,2021,1501.3,3597.4,0.4173
5-butler place_summer_2019,5-butler place,2019,1567.3,1731.3,0.9053
5-butler place_summer_2022,5-butler place,2022,59.0,1731.3,0.0341
5-butterworth avenue_summer_2005,5-butterworth avenue,2005,7084.0,1502.1,4.7161
5-butterworth avenue_summer_2016,5-butterworth avenue,2016,7084.0,1502.1,4.7161
5-buttonwood road_summer_2005,5-buttonwood road,2005,41245.3,4730.2,8.7196
5-byrne avenue_summer_2007,5-byrne avenue,2007,8839.7,6847.4,1.291
5-byrne avenue_summer_2016,5-byrne avenue,2016,12493.1,6847.4,1.8245
5-cabot place_summer_2025,5-cabot place,2025,2366.0,1123.9,2.1052
5-caldera place_summer_2023,5-caldera place,2023,152.0,1530.7,0.0993
5-callan avenue_summer_2005,5-callan avenue,2005,5432.5,1270.6,4.2755
5-calvin place_summer_2024,5-calvin place,2024,394.0,462.6,0.8517
5-cambria street_summer_2004,5-cambria street,2004,5135.9,991.3,5.181
5-cambridge avenue_summer_2005,5-cambridge avenue,2005,14481.9,5092.7,2.8437
5-cambridge avenue_summer_2018,5-cambridge avenue,2018,2706.4,5092.7,0.5314
5-camden avenue_summer_2024,5-camden avenue,2024,4074.0,2298.5,1.7725
5-campbell avenue_summer_2022,5-campbell avenue,2022,3050.7,3240.1,0.9415
5-campus road_summer_2010,5-campus road,2010,33133.4,2277.2,14.5501
5-campus road_summer_2021,5-campus road,2021,83322.9,2277.2,36.5901
5-canal street_summer_2006,5-canal street,2006,56745.6,9913.0,5.7244
5-canal street_summer_2017,5-canal street,2017,56745.6,9913.0,5.7244
5-cannon boulevard_summer_2020,5-cannon boulevard,2020,16037.6,9009.1,1.7802
5-cannon boulevard_summer_2024,5-cannon boulevard,2024,560.0,9009.1,0.0622
5-cannon boulevard_summer_2025,5-cannon boulevard,2025,136.0,9009.1,0.0151
5-canterbury avenue_summer_2023,5-canterbury avenue,2023,4210.0,6297.2,0.6686
5-canton avenue_summer_2024,5-canton avenue,2024,177.0,3939.7,0.0449
5-capellan street_summer_2023,5-capellan street,2023,660.0,709.9,0.9297
5-carlin street_summer_2012,5-carlin street,2012,4531.2,1504.4,3.012
5-carlin street_summer_2021,5-carlin street,2021,1562.2,1504.4,1.0384
5-carlton avenue_summer_2018,5-carlton avenue,2018,15638.8,8749.8,1.7873
5-carlton boulevard_summer_2017,5-carlton boulevard,2017,293.3,19509.7,0.015
5-carlton boulevard_summer_2020,5-carlton boulevard,2020,2052.8,19509.7,0.1052
5-carlton boulevard_summer_2024,5-carlton boulevard,2024,6747.0,19509.7,0.3458
5-carlton court_summer_2013,5-carlton court,2013,12711.4,1024.7,12.405
5-carlton place_summer_2016,5-carlton place,2016,4140.0,673.1,6.1506
5-carlyle green_summer_2007,5-carlyle green,2007,57010.0,4492.2,12.6909
5-carlyle green_summer_2022,5-carlyle green,2022,51485.4,4492.2,11.4611
5-carlyle street_summer_2018,5-carlyle street,2018,2028.5,699.6,2.8995
5-carmel avenue_summer_2007,5-carmel avenue,2007,10419.4,2601.9,4.0045
5-carmel avenue_summer_2018,5-carmel avenue,2018,10419.4,2601.9,4.0045
5-caro street_summer_2007,5-caro street,2007,661.8,732.5,0.9035
5-carol place_summer_2023,5-carol place,2023,123.0,1891.1,0.065
5-carolina place_summer_2019,5-carolina place,2019,645.3,577.3,1.1178
5-caroline street_summer_2022,5-caroline street,2022,4597.7,3293.4,1.396
5-carpenter avenue_summer_2009,5-carpenter avenue,2009,14742.4,3346.1,4.4058
5-carpenter avenue_summer_2021,5-carpenter avenue,2021,14742.4,3346.1,4.4058
5-carpenter avenue_summer_2022,5-carpenter avenue,2022,156.0,3346.1,0.0466
5-carreau avenue_summer_2013,5-carreau avenue,2013,2665.4,3107.7,0.8577
5-carreau avenue_summer_2025,5-carreau avenue,2025,3423.0,3107.7,1.1015
5-carroll place_summer_2023,5-carroll place,2023,12089.1,4800.0,2.5186
5-carteret street_summer_2023,5-carteret street,2023,227.0,10220.7,0.0222
5-cary avenue_summer_2003,5-cary avenue,2003,20976.6,15198.2,1.3802
5-cary avenue_summer_2018,5-cary avenue,2018,25653.9,15198.2,1.688
5-case avenue_summer_2023,5-case avenue,2023,3354.0,2717.4,1.2343
5-cassidy place_summer_2024,5-cassidy place,2024,42576.0,5505.3,7.7336
5-castleton avenue_summer_2003,5-castleton avenue,2003,69177.6,55203.0,1.2531
5-castleton avenue_summer_2005,5-castleton avenue,2005,821888.8,55203.0,14.8885
5-castleton avenue_summer_2008,5-castleton avenue,2008,35022.1,55203.0,0.6344
5-castleton avenue_summer_2010,5-castleton avenue,2010,103951.4,55203.0,1.8831
5-castleton avenue_summer_2012,5-castleton avenue,2012,753577.3,55203.0,13.651
5-castleton avenue_summer_2017,5-castleton avenue,2017,32075.4,55203.0,0.581
5-castleton avenue_summer_2018,5-castleton avenue,2018,808413.0,55203.0,14.6444
5-castleton avenue_summer_2020,5-castleton avenue,2020,43287.1,55203.0,0.7841
5-castleton avenue_summer_2021,5-castleton avenue,2021,13426.7,55203.0,0.2432
5-caswell avenue_summer_2005,5-caswell avenue,2005,5924.7,21462.6,0.276
5-caswell avenue_summer_2013,5-caswell avenue,2013,24844.8,21462.6,1.1576
5-caswell avenue_summer_2023,5-caswell avenue,2023,5333.0,21462.6,0.2485
5-catherine street_summer_2021,5-catherine street,2021,11786.4,6047.8,1.9489
5-catlin avenue_summer_2022,5-catlin avenue,2022,133.0,1653.9,0.0804
5-cattaraugus street_summer_2016,5-cattaraugus street,2016,1494.7,1571.7,0.951
5-cayuga avenue_summer_2016,5-cayuga avenue,2016,6246.6,4930.4,1.267
5-cebra avenue_summer_2011,5-cebra avenue,2011,14426.8,9069.1,1.5908
5-cebra avenue_summer_2022,5-cebra avenue,2022,9811.0,9069.1,1.0818
5-cecil court_summer_2024,5-cecil court,2024,113.0,668.6,0.169
5-cedar avenue_summer_2006,5-cedar avenue,2006,12128.9,5186.1,2.3387
5-cedar avenue_summer_2019,5-cedar avenue,2019,12128.9,5186.1,2.3387
5-cedar street_summer_2025,5-cedar street,2025,1521.0,1724.5,0.882
5-cedar terrace_summer_2009,5-cedar terrace,2009,18289.4,302.6,60.4408
5-cedar terrace_summer_2025,5-cedar terrace,2025,6647.0,302.6,21.9663
5-cedarcliff road_summer_2025,5-cedarcliff road,2025,4268.0,831.2,5.1347
5-cedarview avenue_summer_2013,5-cedarview avenue,2013,3053.0,4551.0,0.6708
5-cedarview avenue_summer_2022,5-cedarview avenue,2022,109.6,4551.0,0.0241
5-cedarwood court_summer_2010,5-cedarwood court,2010,1417.8,1632.9,0.8683
5-cedarwood court_summer_2023,5-cedarwood court,2023,1752.0,1632.9,1.0729
5-center street_summer_2019,5-center street,2019,12624.3,10370.6,1.2173
5-centre avenue_summer_2019,5-centre avenue,2019,767.0,667.7,1.1487
5-chandler avenue_summer_2008,5-chandler avenue,2008,6262.3,5963.3,1.0501
5-chandler avenue_summer_2023,5-chandler avenue,2023,5732.0,5963.3,0.9612
5-chapin avenue_summer_2005,5-chapin avenue,2005,8358.2,7270.8,1.1496
5-chapin avenue_summer_2016,5-chapin avenue,2016,8998.2,7270.8,1.2376
5-chapin avenue_summer_2025,5-chapin avenue,2025,7523.0,7270.8,1.0347
5-charles avenue_summer_2021,5-charles avenue,2021,16490.0,6113.8,2.6972
5-charles court_summer_2022,5-charles court,2022,753.0,590.6,1.275
5-charles place_summer_2024,5-charles place,2024,91.0,262.7,0.3464
5-charleston avenue_summer_2024,5-charleston avenue,2024,7257.0,4756.3,1.5258
5-charter oak road_summer_2009,5-charter oak road,2009,4493.3,579.2,7.7578
5-charter oak road_summer_2024,5-charter oak road,2024,234.0,579.2,0.404
5-chatham street_summer_2020,5-chatham street,2020,2413.3,1441.7,1.6739
5-chelsea road_summer_2017,5-chelsea road,2017,57436.6,17286.3,3.3227
5-chelsea street_summer_2014,5-chelsea street,2014,3470.0,14218.4,0.244
5-chelsea street_summer_2016,5-chelsea street,2016,3458.9,14218.4,0.2433
5-cherokee street_summer_2006,5-cherokee street,2006,2981.5,1684.0,1.7705
5-cherrywood court_summer_2009,5-cherrywood court,2009,602.8,1600.3,0.3767
5-cherrywood court_summer_2025,5-cherrywood court,2025,1979.0,1600.3,1.2366
5-cheryl avenue_summer_2008,5-cheryl avenue,2008,1415.4,1408.7,1.0048
5-cheryl avenue_summer_2020,5-cheryl avenue,2020,1446.7,1408.7,1.027
5-chesebrough street_summer_2018,5-chesebrough street,2018,2011.9,2744.6,0.733
5-cheshire place_summer_2010,5-cheshire place,2010,9231.1,2462.5,3.7487
5-cheshire place_summer_2024,5-cheshire place,2024,9190.0,2462.5,3.732
5-chester avenue_summer_2024,5-chester avenue,2024,8639.0,6763.3,1.2773
5-chester place_summer_2024,5-chester place,2024,2753.0,1632.8,1.6861
5-chesterton avenue_summer_2023,5-chesterton avenue,2023,12576.0,9720.6,1.2937
5-chestnut avenue_summer_2006,5-chestnut avenue,2006,21691.7,5893.9,3.6804
5-chestnut avenue_summer_2022,5-chestnut avenue,2022,9903.0,5893.9,1.6802
5-chestnut circle_summer_2009,5-chestnut circle,2009,725.8,613.5,1.183
5-chestnut street_summer_2024,5-chestnut street,2024,682.0,670.9,1.0165
5-cheves avenue_summer_2021,5-cheves avenue,2021,4872.0,1529.3,3.1858
5-chisholm street_summer_2018,5-chisholm street,2018,21386.7,2235.5,9.5669
5-christopher street_summer_2019,5-christopher street,2019,2446.1,2859.0,0.8556
5-church lane_summer_2006,5-church lane,2006,574.1,473.3,1.213
5-church lane_summer_2019,5-church lane,2019,574.1,473.3,1.213
5-churchill avenue_summer_2025,5-churchill avenue,2025,9543.0,5302.1,1.7999
5-circle road_summer_2005,5-circle road,2005,19729.8,4175.8,4.7248
5-circle road_summer_2006,5-circle road,2006,5480.0,4175.8,1.3123
5-city boulevard_summer_2020,5-city boulevard,2020,11274.2,9162.1,1.2305
5-claire court_summer_2025,5-claire court,2025,3618.0,1210.0,2.9901
5-clarence place_summer_2022,5-clarence place,2022,2339.0,2305.3,1.0146
5-clark place_summer_2024,5-clark place,2024,948.0,768.0,1.2344
5-clarke avenue_summer_2004,5-clarke avenue,2004,117579.3,17945.2,6.5521
5-clarke avenue_summer_2013,5-clarke avenue,2013,117579.3,17945.2,6.5521
5-clarke avenue_summer_2025,5-clarke avenue,2025,24606.0,17945.2,1.3712
5-claudia court_summer_2023,5-claudia court,2023,123.0,493.2,0.2494
5-clawson street_summer_2008,5-clawson street,2008,22493.3,29316.7,0.7673
5-clawson street_summer_2020,5-clawson street,2020,28992.2,29316.7,0.9889
5-clawson street_summer_2023,5-clawson street,2023,2093.0,29316.7,0.0714
5-clawson street_summer_2024,5-clawson street,2024,1556.0,29316.7,0.0531
5-clay pit road_summer_2013,5-clay pit road,2013,44448.9,5100.0,8.7155
5-clay pit road_summer_2025,5-clay pit road,2025,10254.0,5100.0,2.0106
5-clayton street_summer_2025,5-clayton street,2025,512.0,546.5,0.9369
5-clearmont avenue_summer_2021,5-clearmont avenue,2021,4511.2,4748.9,0.9499
5-clermont avenue_summer_2023,5-clermont avenue,2023,4770.0,13381.8,0.3565
5-clermont place_summer_2007,5-clermont place,2007,6371.6,4463.8,1.4274
5-clermont place_summer_2016,5-clermont place,2016,3730.1,4463.8,0.8356
5-cletus street_summer_2024,5-cletus street,2024,156.0,1032.9,0.151
5-cleveland avenue_summer_2025,5-cleveland avenue,2025,3030.0,9649.5,0.314
5-cleveland street_summer_2012,5-cleveland street,2012,4293.0,1756.6,2.4439
5-cleveland street_summer_2023,5-cleveland street,2023,1574.0,1756.6,0.896
5-cliff street_summer_2010,5-cliff street,2010,20670.1,3168.6,6.5234
5-cliff street_summer_2022,5-cliff street,2022,4166.0,3168.6,1.3148
5-cliffside avenue_summer_2024,5-cliffside avenue,2024,1266.0,1244.1,1.0176
5-clifton avenue_summer_2006,5-clifton avenue,2006,14421.8,16365.7,0.8812
5-clifton avenue_summer_2019,5-clifton avenue,2019,41113.4,16365.7,2.5122
5-clifton avenue_summer_2025,5-clifton avenue,2025,4864.0,16365.7,0.2972
5-clifton street_summer_2013,5-clifton street,2013,3799.9,1675.9,2.2674
5-clifton street_summer_2023,5-clifton street,2023,3640.0,1675.9,2.172
5-clinton avenue_summer_2004,5-clinton avenue,2004,8689.9,7605.6,1.1426
5-clinton avenue_summer_2018,5-clinton avenue,2018,8689.9,7605.6,1.1426
5-clinton avenue_summer_2023,5-clinton avenue,2023,333.0,7605.6,0.0438
5-clinton b fisk avenue_summer_2022,5-clinton b fisk avenue,2022,677.0,6871.0,0.0985
5-clinton b fisk avenue_summer_2024,5-clinton b fisk avenue,2024,1647.0,6871.0,0.2397
5-clinton court_summer_2023,5-clinton court,2023,167.0,1961.8,0.0851
5-clinton place_summer_2025,5-clinton place,2025,5692.0,6011.0,0.9469
5-clinton street_summer_2024,5-clinton street,2024,2086.0,2274.5,0.9171
5-clove lake place_summer_2003,5-clove lake place,2003,27542.3,3555.7,7.746
5-clove lake place_summer_2019,5-clove lake place,2019,27542.3,3555.7,7.746
5-clove road_summer_2004,5-clove road,2004,26863.6,90052.4,0.2983
5-clove road_summer_2010,5-clove road,2010,305218.7,90052.4,3.3893
5-clove road_summer_2017,5-clove road,2017,79102.5,90052.4,0.8784
5-clove road_summer_2018,5-clove road,2018,153238.4,90052.4,1.7017
5-clove road_summer_2019,5-clove road,2019,31031.2,90052.4,0.3446
5-clove road_summer_2024,5-clove road,2024,40689.0,90052.4,0.4518
5-clove road_summer_2025,5-clove road,2025,329.0,90052.4,0.0037
5-cloverdale avenue_summer_2012,5-cloverdale avenue,2012,5067.8,5544.7,0.914
5-cloverdale avenue_summer_2026,5-cloverdale avenue,2026,2432.0,5544.7,0.4386
5-clyde place_summer_2005,5-clyde place,2005,4500.1,383.1,11.7465
5-clyde place_summer_2018,5-clyde place,2018,4500.1,383.1,11.7465
5-coale avenue_summer_2008,5-coale avenue,2008,5645.9,5611.4,1.0061
5-coale avenue_summer_2023,5-coale avenue,2023,6037.0,5611.4,1.0758
5-coddington avenue_summer_2008,5-coddington avenue,2008,11538.3,4739.1,2.4347
5-coddington avenue_summer_2020,5-coddington avenue,2020,12068.0,4739.1,2.5465
5-coddington avenue_summer_2023,5-coddington avenue,2023,256.0,4739.1,0.054
5-cody place_summer_2007,5-cody place,2007,11896.7,6390.8,1.8615
5-cody place_summer_2025,5-cody place,2025,4307.0,6390.8,0.6739
5-colfax avenue_summer_2022,5-colfax avenue,2022,130.0,6924.2,0.0188
5-colfax avenue_summer_2023,5-colfax avenue,2023,151.0,6924.2,0.0218
5-colgate place_summer_2022,5-colgate place,2022,1940.0,1996.6,0.9717
5-college avenue_summer_2008,5-college avenue,2008,3566.2,25225.9,0.1414
5-college avenue_summer_2013,5-college avenue,2013,55585.6,25225.9,2.2035
5-college avenue_summer_2021,5-college avenue,2021,21033.5,25225.9,0.8338
5-college place_summer_2007,5-college place,2007,1030.2,1585.1,0.6499
5-collfield avenue_summer_2007,5-collfield avenue,2007,15459.4,22270.2,0.6942
5-collfield avenue_summer_2017,5-collfield avenue,2017,4805.2,22270.2,0.2158
5-collfield avenue_summer_2018,5-collfield avenue,2018,10002.5,22270.2,0.4491
5-collyer avenue_summer_2023,5-collyer avenue,2023,11229.0,2593.3,4.33
5-colon avenue_summer_2006,5-colon avenue,2006,17997.9,27109.3,0.6639
5-colon avenue_summer_2018,5-colon avenue,2018,23771.6,27109.3,0.8769
5-colon street_summer_2024,5-colon street,2024,1855.0,5092.6,0.3643
5-colon street_summer_2025,5-colon street,2025,3540.0,5092.6,0.6951
5-colonial avenue_summer_2020,5-colonial avenue,2020,2960.9,2317.5,1.2776
5-colonial court_summer_2011,5-colonial court,2011,10083.4,1639.2,6.1514
5-colonial court_summer_2025,5-colonial court,2025,14025.0,1639.2,8.556
5-colony avenue_summer_2006,5-colony avenue,2006,2446.5,9229.6,0.2651
5-colony avenue_summer_2025,5-colony avenue,2025,200.0,9229.6,0.0217
5-colorado street_summer_2019,5-colorado street,2019,783.3,787.5,0.9947
5-columbus avenue_summer_2004,5-columbus avenue,2004,4300.3,3618.0,1.1886
5-columbus avenue_summer_2024,5-columbus avenue,2024,3576.0,3618.0,0.9884
5-columbus place_summer_2013,5-columbus place,2013,334.1,1792.9,0.1863
5-columbus place_summer_2021,5-columbus place,2021,1845.5,1792.9,1.0293
5-combs avenue_summer_2019,5-combs avenue,2019,3814.9,4548.7,0.8387
5-commerce street_summer_2005,5-commerce street,2005,42722.1,4569.3,9.3498
5-commerce street_summer_2013,5-commerce street,2013,42722.1,4569.3,9.3498
5-commerce street_summer_2025,5-commerce street,2025,34967.0,4569.3,7.6526
5-commodore drive_summer_2026,5-commodore drive,2026,130.0,2155.7,0.0603
5-comstock avenue_summer_2025,5-comstock avenue,2025,12917.0,3804.8,3.3949
5-concord place_summer_2025,5-concord place,2025,1377.0,1050.5,1.3108
5-confederation place_summer_2008,5-confederation place,2008,4113.3,3490.5,1.1784
5-confederation place_summer_2024,5-confederation place,2024,110.0,3490.5,0.0315
5-conger street_summer_2006,5-conger street,2006,1661.1,1597.4,1.0399
5-conger street_summer_2022,5-conger street,2022,132.0,1597.4,0.0826
5-congress street_summer_2024,5-congress street,2024,875.0,947.9,0.9231
5-connecticut street_summer_2016,5-connecticut street,2016,3845.7,10008.0,0.3843
5-connecticut street_summer_2026,5-connecticut street,2026,2584.0,10008.0,0.2582
5-conrad avenue_summer_2023,5-conrad avenue,2023,4683.0,2960.4,1.5819
5-continental place_summer_2008,5-continental place,2008,5396.7,6777.1,0.7963
5-continental place_summer_2024,5-continental place,2024,26994.0,6777.1,3.9831
5-conyingham avenue_summer_2016,5-conyingham avenue,2016,3911.7,3759.5,1.0405
5-cooke street_summer_2025,5-cooke street,2025,1807.0,2008.3,0.8998
5-cooper avenue_summer_2024,5-cooper avenue,2024,4013.0,2191.1,1.8315
5-cooper place_summer_2023,5-cooper place,2023,1786.0,1639.2,1.0896
5-cooper terrace_summer_2007,5-cooper terrace,2007,7629.2,1378.0,5.5364
5-cooper terrace_summer_2022,5-cooper terrace,2022,1527.0,1378.0,1.1081
5-copley street_summer_2009,5-copley street,2009,3823.1,4378.0,0.8733
5-copley street_summer_2021,5-copley street,2021,3823.1,4378.0,0.8733
5-copperleaf terrace_summer_2009,5-copperleaf terrace,2009,19816.6,2504.0,7.914
5-corbin avenue_summer_2009,5-corbin avenue,2009,22056.1,18350.4,1.2019
5-corbin avenue_summer_2023,5-corbin avenue,2023,23657.0,18350.4,1.2892
5-cornelia avenue_summer_2004,5-cornelia avenue,2004,9820.0,6768.1,1.4509
5-cornelia avenue_summer_2025,5-cornelia avenue,2025,8629.0,6768.1,1.275
5-cornell avenue_summer_2025,5-cornell avenue,2025,1216.0,1316.4,0.9237
5-cornell place_summer_2023,5-cornell place,2023,2266.0,113.3,20.0
5-cornell street_summer_2016,5-cornell street,2016,12446.4,1830.2,6.8006
5-cornish street_summer_2025,5-cornish street,2025,1134.0,1291.4,0.8781
5-cornwall avenue_summer_2006,5-cornwall avenue,2006,929.9,879.0,1.0579
5-corona avenue_summer_2004,5-corona avenue,2004,78273.4,5126.6,15.2681
5-correll avenue_summer_2008,5-correll avenue,2008,1275.2,19221.0,0.0663
5-correll avenue_summer_2020,5-correll avenue,2020,35298.0,19221.0,1.8364
5-correll avenue_summer_2021,5-correll avenue,2021,2098.4,19221.0,0.1092
5-correll avenue_summer_2022,5-correll avenue,2022,1247.0,19221.0,0.0649
5-correll avenue_summer_2024,5-correll avenue,2024,447.0,19221.0,0.0233
5-corson avenue_summer_2007,5-corson avenue,2007,20727.2,39063.2,0.5306
5-corson avenue_summer_2011,5-corson avenue,2011,1150.2,39063.2,0.0294
5-corson avenue_summer_2018,5-corson avenue,2018,22146.4,39063.2,0.5669
5-corson avenue_summer_2021,5-corson avenue,2021,1150.2,39063.2,0.0294
5-corson avenue_summer_2023,5-corson avenue,2023,76.7,39063.2,0.002
5-cortelyou avenue_summer_2006,5-cortelyou avenue,2006,8200.8,20366.8,0.4027
5-cortelyou avenue_summer_2013,5-cortelyou avenue,2013,11725.0,20366.8,0.5757
5-cortelyou avenue_summer_2021,5-cortelyou avenue,2021,8623.1,20366.8,0.4234
5-cortelyou place_summer_2010,5-cortelyou place,2010,799.8,1021.3,0.7831
5-cortelyou place_summer_2023,5-cortelyou place,2023,1084.0,1021.3,1.0614
5-cortlandt street_summer_2013,5-cortlandt street,2013,15808.8,4348.3,3.6356
5-cottage avenue_summer_2012,5-cottage avenue,2012,1765.2,1683.2,1.0487
5-cottage avenue_summer_2025,5-cottage avenue,2025,1614.0,1683.2,0.9589
