normalized_street_name_season,normalized_street_name,roadwork_season,sqyd-days,area,total_area,roadwork_factor
4-central avenue_2021,4-central avenue,2021,22150.0,11075.0,40728.3,0.2719
4-central avenue_2023,4-central avenue,2023,632.0,316.0,40728.3,0.0078
4-centre street_2018,4-centre street,2018,5868.5,2934.2,5798.8,0.506
4-centre street_2023,4-centre street,2023,284.0,142.0,5798.8,0.0245
4-channel road_2023,4-channel road,2023,1532.0,766.0,6458.0,0.1186
4-channing road_2019,4-channing road,2019,3832.9,1916.4,1765.4,1.0855
4-chapin court_2018,4-chapin court,2018,5619.5,1123.9,1155.2,0.9729
4-chapin parkway_2018,4-chapin parkway,2018,20653.8,7862.4,3154.7,2.4923
4-charlecote ridge_2016,4-charlecote ridge,2016,72052.7,26470.9,,
4-charles court_2023,4-charles court,2023,936.0,468.0,1343.5,0.3483
4-charter road_2024,4-charter road,2024,1600.0,800.0,5097.5,0.1569
4-cherry avenue_2017,4-cherry avenue,2017,50534.2,13984.2,15148.0,0.9232
4-cherry avenue_2022,4-cherry avenue,2022,356.0,178.0,15148.0,0.0118
4-cherry avenue_2024,4-cherry avenue,2024,2534.0,1267.0,15148.0,0.0836
4-chevy chase street_2017,4-chevy chase street,2017,15301.7,7032.5,14478.3,0.4857
4-chevy chase street_2020,4-chevy chase street,2020,3656.4,1828.2,14478.3,0.1263
4-chevy chase street_2021,4-chevy chase street,2021,15798.7,7189.1,14478.3,0.4965
4-chevy chase street_2024,4-chevy chase street,2024,880.0,440.0,14478.3,0.0304
4-chevy chase street_2025,4-chevy chase street,2025,17876.0,8938.0,14478.3,0.6173
4-chicot road_2017,4-chicot road,2017,56882.0,18571.8,1024.5,18.1277
4-christie avenue_2019,4-christie avenue,2019,28415.2,11982.6,8504.3,1.409
4-circle drive_2016,4-circle drive,2016,986.7,493.3,475.4,1.0377
4-claran court_2017,4-claran court,2017,4554.7,2277.3,371.5,6.13
4-claude avenue_2020,4-claude avenue,2020,47702.2,16018.9,3608.8,4.4388
4-clearview ep nb en northern bl_2022,4-clearview ep nb en northern bl,2022,696.0,348.0,1163.4,0.2991
4-clearview ep nb en northern bl_2023,4-clearview ep nb en northern bl,2023,2222.0,1111.0,1163.4,0.955
4-clearview ep sb en cross isl py_2023,4-clearview ep sb en cross isl py,2023,1866.0,933.0,1496.5,0.6235
4-clearview expressway_2016,4-clearview expressway,2016,260809.7,60183.3,,
4-clearview expressway_2019,4-clearview expressway,2019,529446.5,168326.7,,
4-clearview expressway_2020,4-clearview expressway,2020,281100.1,129220.0,,
4-clearview expressway_2021,4-clearview expressway,2021,21366.2,8764.0,,
4-clearview expressway_2022,4-clearview expressway,2022,23962.0,11981.0,,
4-clearview expressway_2023,4-clearview expressway,2023,27720.0,5544.0,,
4-clearview expressway entrance nb_2021,4-clearview expressway entrance nb,2021,613.4,306.7,,
4-clearview expressway et 7 nb_2023,4-clearview expressway et 7 nb,2023,704.0,352.0,,
4-clearview expwy nb en 35 avenue_2016,4-clearview expwy nb en 35 avenue,2016,4946.7,2473.3,1075.9,2.2988
4-clearview expwy nb en union tpke_2021,4-clearview expwy nb en union tpke,2021,766.7,383.4,1027.2,0.3732
4-clinton terrace_2018,4-clinton terrace,2018,1104.7,552.4,565.1,0.9775
4-clintonville street_2017,4-clintonville street,2017,13560.0,6780.0,38428.7,0.1764
4-clintonville street_2021,4-clintonville street,2021,16899.8,7505.3,38428.7,0.1953
4-clover place_2018,4-clover place,2018,6083.8,3041.9,2872.0,1.0592
4-clover place_2021,4-clover place,2021,1675.6,837.8,2872.0,0.2917
4-cloverdale boulevard_2017,4-cloverdale boulevard,2017,94171.2,25284.7,40174.8,0.6294
4-cloverdale boulevard_2021,4-cloverdale boulevard,2021,157802.9,71368.1,40174.8,1.7764
4-cloverdale boulevard_2022,4-cloverdale boulevard,2022,1970.0,985.0,40174.8,0.0245
4-cloverdale boulevard_2023,4-cloverdale boulevard,2023,19564.0,6590.0,40174.8,0.164
4-cloverdale boulevard_2024,4-cloverdale boulevard,2024,29644.0,14822.0,40174.8,0.3689
4-clyde street_2019,4-clyde street,2019,47840.0,5720.0,3823.3,1.4961
4-codwise place_2016,4-codwise place,2016,139300.0,49000.0,3224.1,15.198
4-codwise place_2024,4-codwise place,2024,220.0,110.0,3224.1,0.0341
4-cody avenue_2024,4-cody avenue,2024,250.0,125.0,977.6,0.1279
4-cohancy street_2025,4-cohancy street,2025,5742.0,2871.0,6142.9,0.4674
4-colden street_2017,4-colden street,2017,77295.5,27746.9,16394.7,1.6924
4-colden street_2019,4-colden street,2019,126256.0,55988.0,16394.7,3.415
4-college point boulevard_2017,4-college point boulevard,2017,969420.3,217900.6,114810.6,1.8979
4-college point boulevard_2022,4-college point boulevard,2022,8.0,4.0,114810.6,0.0
4-collins place_2019,4-collins place,2019,13566.7,6783.4,2946.6,2.3021
4-colonial avenue_2016,4-colonial avenue,2016,9073.3,4536.7,3361.9,1.3494
4-commonwealth boulevard_2017,4-commonwealth boulevard,2017,111253.4,55626.7,46187.2,1.2044
4-commonwealth boulevard_2022,4-commonwealth boulevard,2022,117404.0,58702.0,46187.2,1.271
4-commonwealth boulevard_2023,4-commonwealth boulevard,2023,44866.0,22433.0,46187.2,0.4857
4-concord street_2024,4-concord street,2024,8710.0,4355.0,4874.8,0.8934
4-coolidge avenue_2016,4-coolidge avenue,2016,30814.7,11555.5,11939.8,0.9678
4-coolidge avenue_2018,4-coolidge avenue,2018,43237.3,16671.1,11939.8,1.3963
4-coolidge avenue_2022,4-coolidge avenue,2022,1888.0,944.0,11939.8,0.0791
4-coolidge avenue_2025,4-coolidge avenue,2025,200.0,100.0,11939.8,0.0084
4-cooper avenue_2016,4-cooper avenue,2016,118303.6,55451.5,68557.3,0.8088
4-cooper avenue_2018,4-cooper avenue,2018,61685.0,29162.5,68557.3,0.4254
4-cooper avenue_2023,4-cooper avenue,2023,95424.0,38021.0,68557.3,0.5546
4-cooper avenue_2025,4-cooper avenue,2025,700.0,350.0,68557.3,0.0051
4-cornaga avenue_2021,4-cornaga avenue,2021,51904.2,19967.7,21282.8,0.9382
4-cornaga avenue_2024,4-cornaga avenue,2024,11844.0,5922.0,21282.8,0.2783
4-cornelia street_2017,4-cornelia street,2017,13082.3,5857.1,9359.0,0.6258
4-cornelia street_2019,4-cornelia street,2019,9820.6,3273.5,9359.0,0.3498
4-cornelia street_2023,4-cornelia street,2023,364.0,182.0,9359.0,0.0194
4-corona avenue_2020,4-corona avenue,2020,126753.5,63376.8,43690.5,1.4506
4-corona avenue_2024,4-corona avenue,2024,12098.0,6049.0,43690.5,0.1385
4-corporal kennedy street_2022,4-corporal kennedy street,2022,800.0,400.0,39964.8,0.01
4-corporal kennedy street_2025,4-corporal kennedy street,2025,69772.0,34886.0,39964.8,0.8729
4-couch place_2021,4-couch place,2021,15266.7,7633.4,147.0,51.9279
4-court square_2020,4-court square,2020,51253.3,25626.7,3155.1,8.1223
4-craft avenue_2023,4-craft avenue,2023,25504.0,12752.0,13999.3,0.9109
4-crane street_2024,4-crane street,2024,400.0,200.0,1879.5,0.1064
4-crescent street_2018,4-crescent street,2018,10977.8,5488.9,51565.5,0.1064
4-crescent street_2020,4-crescent street,2020,223603.6,101034.6,51565.5,1.9593
4-crescent street_2024,4-crescent street,2024,734.0,367.0,51565.5,0.0071
4-cresskill place_2018,4-cresskill place,2018,12258.8,3040.5,3155.2,0.9636
4-crocheron avenue_2019,4-crocheron avenue,2019,60794.6,23119.3,21268.5,1.087
4-cromwell crescent_2022,4-cromwell crescent,2022,20754.0,10377.0,5151.4,2.0144
4-cronston avenue_2023,4-cronston avenue,2023,44445.0,21727.0,22762.4,0.9545
4-cross bay boulevard_2019,4-cross bay boulevard,2019,21876341.0,835818.1,212943.6,3.9251
4-cross bay boulevard_2024,4-cross bay boulevard,2024,193946.0,60245.0,212943.6,0.2829
4-cross bay parkway_2024,4-cross bay parkway,2024,2190.0,1095.0,5509.4,0.1988
4-cross island parkway_2016,4-cross island parkway,2016,149280.4,70430.2,330203.1,0.2133
4-cross island parkway_2018,4-cross island parkway,2018,323078.7,130325.5,330203.1,0.3947
4-cross island parkway_2020,4-cross island parkway,2020,419419.9,116588.2,330203.1,0.3531
4-cross island parkway_2021,4-cross island parkway,2021,108668.6,32132.2,330203.1,0.0973
4-cross island parkway_2023,4-cross island parkway,2023,310832.0,155416.0,330203.1,0.4707
4-cross island parkway_2025,4-cross island parkway,2025,12400.0,6200.0,330203.1,0.0188
4-cross island parkway et 28 b nb_2025,4-cross island parkway et 28 b nb,2025,534.0,267.0,560.5,0.4764
4-cross isld parkway sb en west alley road_2024,4-cross isld parkway sb en west alley road,2024,326.0,163.0,558.0,0.2921
4-cryders lane_2020,4-cryders lane,2020,54169.5,23244.2,10914.6,2.1296
4-culloden place_2023,4-culloden place,2023,406.0,203.0,1362.6,0.149
4-curtis street_2021,4-curtis street,2021,25133.4,9706.7,6253.0,1.5523
4-curzon road_2016,4-curzon road,2016,2246.7,1123.3,2212.1,0.5078
4-curzon road_2020,4-curzon road,2020,9733.3,4866.7,2212.1,2.2
4-cuthbert road_2016,4-cuthbert road,2016,148121.6,49373.9,3667.8,13.4614
4-cypress avenue_2023,4-cypress avenue,2023,38782.0,18485.0,28834.5,0.6411
4-cypress hills street_2017,4-cypress hills street,2017,180096.0,90048.0,26669.8,3.3764
4-cypress hills street_2018,4-cypress hills street,2018,39270.7,19635.4,26669.8,0.7362
4-cypress hills street_2023,4-cypress hills street,2023,552.0,276.0,26669.8,0.0103
4-dalny road_2017,4-dalny road,2017,53452.4,12764.3,11749.6,1.0864
4-dane place_2024,4-dane place,2024,602.0,301.0,1354.2,0.2223
4-daniels street_2022,4-daniels street,2022,206.0,103.0,4704.1,0.0219
4-daniels street_2023,4-daniels street,2023,11880.0,4740.0,4704.1,1.0076
4-dartmouth street_2022,4-dartmouth street,2022,25414.0,12707.0,10060.9,1.263
4-dartmouth street_2024,4-dartmouth street,2024,344.0,172.0,10060.9,0.0171
4-davenport court_2019,4-davenport court,2019,81280.0,20320.0,3891.1,5.2222
4-davies road_2025,4-davies road,2025,5904.0,2952.0,2268.1,1.3015
4-de costa avenue_2019,4-de costa avenue,2019,13006.7,6966.1,7497.0,0.9292
4-dead end_2022,4-dead end,2022,1484.0,742.0,,
4-dead end_2024,4-dead end,2024,200.0,100.0,,
4-decatur street_2018,4-decatur street,2018,27680.3,9909.7,9888.0,1.0022
4-deepdale avenue_2022,4-deepdale avenue,2022,340.0,170.0,3041.6,0.0559
4-deepdale place_2019,4-deepdale place,2019,10783.9,2518.2,2470.7,1.0192
4-defoe street_2025,4-defoe street,2025,400.0,200.0,1192.8,0.1677
4-delaware avenue_2016,4-delaware avenue,2016,15839.7,6015.3,8342.5,0.721
4-delaware avenue_2023,4-delaware avenue,2023,1552.0,776.0,8342.5,0.093
4-denman street_2017,4-denman street,2017,15480.8,5160.3,5915.9,0.8723
4-depew avenue_2016,4-depew avenue,2016,5517.4,1883.8,5164.2,0.3648
4-desarc road_2016,4-desarc road,2016,41782.3,17793.6,4447.6,4.0007
4-devonshire road_2017,4-devonshire road,2017,11768.0,5884.0,2248.9,2.6164
4-dexter court_2023,4-dexter court,2023,320.0,160.0,3549.4,0.0451
4-dickens street_2016,4-dickens street,2016,149773.0,49895.9,12063.4,4.1361
4-dickens street_2021,4-dickens street,2021,36087.3,9021.8,12063.4,0.7479
4-dieterle crescent_2018,4-dieterle crescent,2018,79964.0,28757.0,7538.8,3.8145
4-digby place_2023,4-digby place,2023,406.0,203.0,712.5,0.2849
4-dinsmore avenue_2017,4-dinsmore avenue,2017,5822.7,2911.4,2439.2,1.1936
4-ditmars boulevard_2016,4-ditmars boulevard,2016,113460.4,42906.5,99815.1,0.4299
4-ditmars boulevard_2022,4-ditmars boulevard,2022,320534.0,160267.0,99815.1,1.6056
4-ditmars boulevard_2023,4-ditmars boulevard,2023,123547.0,40791.0,99815.1,0.4087
4-ditmars boulevard square_2022,4-ditmars boulevard square,2022,33720.0,16860.0,1319.7,12.7756
4-doncaster place_2024,4-doncaster place,2024,4668.0,2334.0,211.8,11.0198
4-dongan avenue_2020,4-dongan avenue,2020,19370.8,9685.4,5973.7,1.6213
4-dorian court_2017,4-dorian court,2017,5315.6,2657.8,1563.8,1.6996
4-dormans road_2019,4-dormans road,2019,24888.2,10787.2,6699.7,1.6101
4-dormans road_2024,4-dormans road,2024,414.0,207.0,6699.7,0.0309
4-douglas avenue_2024,4-douglas avenue,2024,19214.0,9607.0,4613.9,2.0822
4-douglas road_2018,4-douglas road,2018,5103.1,2551.6,2944.1,0.8667
4-douglas road_2019,4-douglas road,2019,41070.4,19178.5,2944.1,6.5142
4-douglaston parkway_2016,4-douglaston parkway,2016,128038.3,63595.8,59147.7,1.0752
4-douglaston parkway_2018,4-douglaston parkway,2018,353469.9,70694.0,59147.7,1.1952
4-douglaston parkway_2019,4-douglaston parkway,2019,230836.9,70736.7,59147.7,1.1959
4-douglaston parkway_2022,4-douglaston parkway,2022,57282.0,28641.0,59147.7,0.4842
4-douglaston parkway_2024,4-douglaston parkway,2024,4216.0,2108.0,59147.7,0.0356
4-doxsey place_2016,4-doxsey place,2016,6040.0,2013.3,910.7,2.2107
4-dumfries place_2024,4-dumfries place,2024,3530.0,1765.0,1718.9,1.0268
4-dunbar street_2022,4-dunbar street,2022,6614.0,3307.0,4814.8,0.6868
4-dunkirk drive_2019,4-dunkirk drive,2019,5192.0,2596.0,2620.2,0.9908
4-dunkirk street_2019,4-dunkirk street,2019,5192.0,2596.0,18266.5,0.1421
4-dunkirk street_2024,4-dunkirk street,2024,194.0,97.0,18266.5,0.0053
4-dunkirk street_2025,4-dunkirk street,2025,36784.0,18392.0,18266.5,1.0069
4-dunlop avenue_2019,4-dunlop avenue,2019,10003.3,3896.7,4037.8,0.9651
4-east 10 road_2023,4-east 10 road,2023,3048.0,1524.0,900.7,1.692
4-east 6 road_2024,4-east 6 road,2024,22772.0,11386.0,1858.0,6.1281
4-east drive_2016,4-east drive,2016,58121.4,16104.9,7800.4,2.0646
4-east hampton boulevard_2021,4-east hampton boulevard,2021,61346.6,22880.0,15203.2,1.5049
4-east hampton boulevard_2022,4-east hampton boulevard,2022,3940.0,1970.0,15203.2,0.1296
4-east williston avenue_2019,4-east williston avenue,2019,40764.9,15226.3,12134.5,1.2548
4-east williston avenue_2024,4-east williston avenue,2024,1136.0,568.0,12134.5,0.0468
4-easthampton boulevard_2021,4-easthampton boulevard,2021,2553.3,1276.7,,
4-edgemere avenue_2017,4-edgemere avenue,2017,53442.3,23560.0,19610.6,1.2014
4-edgemere avenue_2020,4-edgemere avenue,2020,260001.2,126103.1,19610.6,6.4304
4-edgerton boulevard_2021,4-edgerton boulevard,2021,76258.3,19455.0,11721.8,1.6597
4-edgerton road_2019,4-edgerton road,2019,15814.1,6349.4,2633.8,2.4107
4-edgewood avenue_2018,4-edgewood avenue,2018,15194.8,7597.4,13593.7,0.5589
4-edgewood avenue_2023,4-edgewood avenue,2023,1160.0,580.0,13593.7,0.0427
4-edgewood avenue_2024,4-edgewood avenue,2024,4568.0,2284.0,13593.7,0.168
4-edmore avenue_2024,4-edmore avenue,2024,360.0,180.0,5987.7,0.0301
4-edsall avenue_2019,4-edsall avenue,2019,2342.0,780.6,3972.8,0.1965
4-edsall avenue_2023,4-edsall avenue,2023,2312.0,1156.0,3972.8,0.291
4-eggert place_2021,4-eggert place,2021,15165.1,5623.3,3982.0,1.4122
4-egmont place_2021,4-egmont place,2021,17640.0,2940.0,2533.1,1.1606
4-elbertson street_2021,4-elbertson street,2021,16218.0,6101.0,8874.8,0.6875
4-elder avenue_2019,4-elder avenue,2019,16969.5,4242.4,7790.5,0.5446
4-elder avenue_2022,4-elder avenue,2022,510.0,255.0,7790.5,0.0327
4-eldert lane_2018,4-eldert lane,2018,6900.0,3450.0,,
4-eliot avenue_2019,4-eliot avenue,2019,56010.9,28005.4,49547.4,0.5652
4-eliot avenue_2022,4-eliot avenue,2022,187128.0,93564.0,49547.4,1.8884
4-eliot avenue_2023,4-eliot avenue,2023,488.0,244.0,49547.4,0.0049
4-elizabeth avenue_2019,4-elizabeth avenue,2019,49713.0,12164.6,7844.9,1.5506
4-elkmont avenue_2025,4-elkmont avenue,2025,984.0,492.0,3544.8,0.1388
4-elks road_2022,4-elks road,2022,6348.0,3174.0,1375.1,2.3082
4-ellwell crescent_2025,4-ellwell crescent,2025,30598.0,15299.0,8523.9,1.7948
4-elm avenue_2016,4-elm avenue,2016,17324.2,7028.5,6022.2,1.1671
4-elm avenue_2023,4-elm avenue,2023,428.0,214.0,6022.2,0.0355
4-elmhurst avenue_2018,4-elmhurst avenue,2018,67616.7,30546.1,13839.4,2.2072
4-elmira avenue_2019,4-elmira avenue,2019,11924.2,4865.5,4802.5,1.0131
4-elvira avenue_2017,4-elvira avenue,2017,91902.1,45951.1,4136.5,11.1087
4-empire avenue_2016,4-empire avenue,2016,7841.5,3920.7,4891.1,0.8016
4-empire avenue_2017,4-empire avenue,2017,5800.0,2900.0,4891.1,0.5929
4-enfield place_2024,4-enfield place,2024,1986.0,993.0,900.5,1.1027
4-ericsson street_2021,4-ericsson street,2021,23563.3,9750.0,7129.2,1.3676
4-everdell avenue_2020,4-everdell avenue,2020,5752.4,2876.2,1407.7,2.0432
4-everton street_2024,4-everton street,2024,5332.0,2666.0,1479.4,1.8021
4-exeter street_2021,4-exeter street,2021,39582.1,16279.0,7773.3,2.0942
4-exeter street_2024,4-exeter street,2024,334.0,167.0,7773.3,0.0215
4-faber terrace_2021,4-faber terrace,2021,19429.9,9715.0,2347.9,4.1377
4-faber terrace_2023,4-faber terrace,2023,27785.0,10367.0,2347.9,4.4154
4-fairbury avenue_2024,4-fairbury avenue,2024,204.0,102.0,7465.3,0.0137
4-farmers boulevard_2017,4-farmers boulevard,2017,241293.5,66401.9,103784.4,0.6398
4-farmers boulevard_2018,4-farmers boulevard,2018,267570.1,124875.1,103784.4,1.2032
4-farmers boulevard_2020,4-farmers boulevard,2020,163990.8,59774.8,103784.4,0.576
4-farrington street_2018,4-farrington street,2018,75803.3,33608.7,12119.2,2.7732
4-fern place_2020,4-fern place,2020,54240.1,18440.0,2350.2,7.8461
4-ferndale avenue_2021,4-ferndale avenue,2021,13537.2,6365.4,6486.3,0.9814
4-ferndale avenue_2023,4-ferndale avenue,2023,206.0,103.0,6486.3,0.0159
4-firwood place_2019,4-firwood place,2019,5586.7,2793.3,1128.6,2.475
4-firwood place_2025,4-firwood place,2025,200.0,100.0,1128.6,0.0886
4-fitchett street_2018,4-fitchett street,2018,56991.4,24067.9,9327.0,2.5805
4-fitchett street_2025,4-fitchett street,2025,12160.0,6080.0,9327.0,0.6519
4-fleet street_2024,4-fleet street,2024,344.0,172.0,6178.8,0.0278
4-flushing avenue_2022,4-flushing avenue,2022,8536.0,4268.0,35423.0,0.1205
4-foam place_2017,4-foam place,2017,2686.9,1134.4,1590.5,0.7132
4-foch boulevard_2024,4-foch boulevard,2024,87826.0,43913.0,60045.9,0.7313
4-fonda avenue_2025,4-fonda avenue,2025,10094.0,5047.0,2698.1,1.8706
4-foothill avenue_2021,4-foothill avenue,2021,1314.3,657.2,11212.7,0.0586
4-forbell street_2019,4-forbell street,2019,13920.0,3480.0,1582.0,2.1997
4-forest avenue_2018,4-forest avenue,2018,9677.9,4838.9,22884.9,0.2114
4-forest avenue_2019,4-forest avenue,2019,110458.7,55229.3,22884.9,2.4134
4-forest avenue_2021,4-forest avenue,2021,1386.4,693.2,22884.9,0.0303
4-forest park drive_2016,4-forest park drive,2016,841186.7,156893.4,25631.9,6.121
4-forest park drive_2024,4-forest park drive,2024,298.0,149.0,25631.9,0.0058
4-forest parkway_2024,4-forest parkway,2024,12758.0,6379.0,6155.1,1.0364
4-forest road_2019,4-forest road,2019,12572.3,3791.2,3441.6,1.1016
4-forley street_2019,4-forley street,2019,14097.7,5214.9,8595.4,0.6067
4-francis lewis boulevard_2016,4-francis lewis boulevard,2016,1104558.1,324329.3,306675.5,1.0576
4-francis lewis boulevard_2018,4-francis lewis boulevard,2018,484114.3,95377.1,306675.5,0.311
4-francis lewis boulevard_2019,4-francis lewis boulevard,2019,593229.0,145673.8,306675.5,0.475
4-francis lewis boulevard_2020,4-francis lewis boulevard,2020,425616.2,129422.6,306675.5,0.422
4-francis lewis boulevard_2021,4-francis lewis boulevard,2021,207399.2,45114.1,306675.5,0.1471
4-francis lewis boulevard_2022,4-francis lewis boulevard,2022,111218.0,55609.0,306675.5,0.1813
4-francis lewis boulevard_2023,4-francis lewis boulevard,2023,19348.0,9674.0,306675.5,0.0315
4-francis lewis boulevard_2024,4-francis lewis boulevard,2024,51250.0,25625.0,306675.5,0.0836
4-franklin avenue_2017,4-franklin avenue,2017,74393.3,29357.6,12195.3,2.4073
4-franklin avenue_2022,4-franklin avenue,2022,494.0,247.0,12195.3,0.0203
4-franklin avenue_2023,4-franklin avenue,2023,272.0,136.0,12195.3,0.0112
4-freedom drive_2016,4-freedom drive,2016,180400.0,45100.0,1742.8,25.8779
4-fresh meadow lane_2018,4-fresh meadow lane,2018,118596.2,28698.2,23536.2,1.2193
4-fresh meadow lane_2019,4-fresh meadow lane,2019,43625.1,15981.3,23536.2,0.679
4-fresh meadow lane_2020,4-fresh meadow lane,2020,91374.0,45687.0,23536.2,1.9411
4-fresh pond road_2019,4-fresh pond road,2019,158897.5,79448.8,38369.1,2.0706
4-fresh pond road_2023,4-fresh pond road,2023,46423.0,22576.0,38369.1,0.5884
4-frisco avenue_2017,4-frisco avenue,2017,2896.1,1448.0,3030.4,0.4778
4-gale avenue_2016,4-gale avenue,2016,2205.4,1102.7,3726.1,0.2959
4-gale avenue_2024,4-gale avenue,2024,4114.0,2057.0,3726.1,0.5521
4-galway avenue_2024,4-galway avenue,2024,200.0,100.0,4766.8,0.021
4-galway avenue_2025,4-galway avenue,2025,6600.0,3300.0,4766.8,0.6923
4-garfield avenue_2019,4-garfield avenue,2019,2160.1,1080.0,7377.3,0.1464
4-garland drive_2024,4-garland drive,2024,4366.0,2183.0,2179.0,1.0018
4-garrett street_2024,4-garrett street,2024,25972.0,12986.0,2738.0,4.7429
4-gaskell road_2022,4-gaskell road,2022,24140.0,12070.0,1460.2,8.266
4-gates avenue_2021,4-gates avenue,2021,17616.9,7863.8,18566.5,0.4235
4-gates avenue_2024,4-gates avenue,2024,15884.0,7942.0,18566.5,0.4278
4-george street_2018,4-george street,2018,57381.9,11789.3,6430.8,1.8333
4-georgia road_2017,4-georgia road,2017,3569.5,1784.8,1831.7,0.9744
4-georgia road_2023,4-georgia road,2023,254.0,127.0,1831.7,0.0693
4-geranium avenue_2022,4-geranium avenue,2022,300.0,150.0,2924.5,0.0513
4-gerard place_2024,4-gerard place,2024,422.0,211.0,187.2,1.1271
4-gettysburg street_2020,4-gettysburg street,2020,61200.8,20400.3,9346.0,2.1828
4-gillmore street_2021,4-gillmore street,2021,28861.8,13527.1,8076.5,1.6749
4-gipson street_2016,4-gipson street,2016,34412.5,11470.8,7708.6,1.4881
4-glassboro avenue_2018,4-glassboro avenue,2018,4228.3,2114.2,7282.2,0.2903
4-glassboro avenue_2021,4-glassboro avenue,2021,8105.5,4052.8,7282.2,0.5565
4-glassboro avenue_2023,4-glassboro avenue,2023,206.0,103.0,7282.2,0.0141
4-gleane street_2016,4-gleane street,2016,11423.3,4685.5,8714.5,0.5377
4-gleane street_2023,4-gleane street,2023,8810.0,4405.0,8714.5,0.5055
4-glenwood street_2024,4-glenwood street,2024,14568.0,7284.0,10529.4,0.6918
4-goethals avenue_2017,4-goethals avenue,2017,44152.8,22076.4,11617.1,1.9003
4-goethals avenue_2025,4-goethals avenue,2025,50424.0,25212.0,11617.1,2.1702
4-gold road_2016,4-gold road,2016,19999.1,9999.5,4565.6,2.1902
4-gold road_2017,4-gold road,2017,4707.2,1176.8,4565.6,0.2578
4-goldsmith street_2016,4-goldsmith street,2016,11739.0,5869.5,1681.3,3.491
4-goldsmith street_2023,4-goldsmith street,2023,734.0,367.0,1681.3,0.2183
4-gotham road_2020,4-gotham road,2020,4803.9,1601.3,1517.3,1.0554
4-gothic drive_2016,4-gothic drive,2016,6390.3,3195.2,4508.7,0.7087
4-gothic drive_2018,4-gothic drive,2018,21344.0,10672.0,4508.7,2.367
4-gouverneur avenue_2019,4-gouverneur avenue,2019,10485.1,5242.6,2878.3,1.8214
4-granada place_2023,4-granada place,2023,11868.0,5934.0,3056.4,1.9415
4-grand avenue_2023,4-grand avenue,2023,84732.0,38294.0,70186.6,0.5456
4-grand central parkway_2016,4-grand central parkway,2016,295388.9,147694.5,605653.5,0.2439
4-grand central parkway_2017,4-grand central parkway,2017,685750.1,258948.4,605653.5,0.4276
4-grand central parkway_2018,4-grand central parkway,2018,82100.7,41050.3,605653.5,0.0678
4-grand central parkway_2019,4-grand central parkway,2019,586534.1,202725.4,605653.5,0.3347
4-grand central parkway_2020,4-grand central parkway,2020,73103.5,26821.8,605653.5,0.0443
4-grand central parkway_2022,4-grand central parkway,2022,126368.0,61760.0,605653.5,0.102
4-grand central parkway_2023,4-grand central parkway,2023,248.0,124.0,605653.5,0.0002
4-grand central parkway_2024,4-grand central parkway,2024,91544.0,45772.0,605653.5,0.0756
4-grand central parkway east svc road_2017,4-grand central parkway east svc road,2017,28404.6,14202.3,,
4-grand central parkway eb en 72 road_2024,4-grand central parkway eb en 72 road,2024,224.0,112.0,123.3,0.9084
4-grand central parkway et 6 eb_2022,4-grand central parkway et 6 eb,2022,2552.0,1276.0,0.0,inf
4-grand centrl parkway_2016,4-grand centrl parkway,2016,9100.0,4550.0,,
4-grand centrl parkway_2017,4-grand centrl parkway,2017,42206.7,15873.3,,
4-grand centrl parkway_2018,4-grand centrl parkway,2018,26440.3,13220.2,,
4-grand centrl parkway_2019,4-grand centrl parkway,2019,2136.6,1068.3,,
4-grand centrl parkway_2020,4-grand centrl parkway,2020,90272.3,45136.2,,
4-grand centrl parkway_2022,4-grand centrl parkway,2022,25224.0,9648.0,,
4-granger street_2023,4-granger street,2023,200.0,100.0,4415.6,0.0226
4-granger street_2025,4-granger street,2025,226.0,113.0,4415.6,0.0256
4-gravett road_2020,4-gravett road,2020,42129.1,21064.6,640.9,32.8672
4-gravett road_2022,4-gravett road,2022,2156.0,1078.0,640.9,1.682
4-grayson street_2020,4-grayson street,2020,18280.5,8078.6,5497.0,1.4696
4-grayson street_2023,4-grayson street,2023,214.0,107.0,5497.0,0.0195
4-grayson street_2025,4-grayson street,2025,2500.0,1250.0,5497.0,0.2274
4-greene avenue_2025,4-greene avenue,2025,276.0,138.0,11588.8,0.0119
4-greenpoint avenue_2023,4-greenpoint avenue,2023,19138.0,9569.0,33085.0,0.2892
4-grenfell street_2016,4-grenfell street,2016,49767.2,13448.3,5309.1,2.5331
4-grenfell street_2025,4-grenfell street,2025,990.0,495.0,5309.1,0.0932
4-grosvenor road_2020,4-grosvenor road,2020,9786.6,4893.3,1326.6,3.6886
4-grosvenor street_2018,4-grosvenor street,2018,46952.6,13111.3,4699.1,2.7902
4-groton street_2016,4-groton street,2016,4218.5,2109.2,8175.0,0.258
4-groton street_2022,4-groton street,2022,67588.0,33794.0,8175.0,4.1338
4-groton street_2024,4-groton street,2024,344.0,172.0,8175.0,0.021
4-grove street_2016,4-grove street,2016,44830.9,21022.1,17270.7,1.2172
4-guy r brewer boulevard_2017,4-guy r brewer boulevard,2017,356028.5,121085.4,98407.2,1.2305
4-guy r brewer boulevard_2019,4-guy r brewer boulevard,2019,99010.4,49505.2,98407.2,0.5031
4-guy r brewer boulevard_2023,4-guy r brewer boulevard,2023,151000.0,74253.0,98407.2,0.7545
